load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmt_key_resp.rt,cvmt_key_resp.duration,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent,brocantoIntro.started,brocantoIntro.stopped,vocabInstr.started,vocabInstr.stopped,vocabLearnTrial.started,vocabLearnTrial.stopped,vocabLearnTrials.thisRepN,vocabLearnTrials.thisTrialN,vocabLearnTrials.thisN,vocabLearnTrials.thisIndex,vocabLearnTrials.ran,word,img,audio_vocab,version,vocabRepeat.started,vocabRepeat.stopped,vrepeat_key_resp.keys,vrepeat_key_resp.rt,vrepeat_key_resp.duration,vocabRep.thisRepN,vocabRep.thisTrialN,vocabRep.thisN,vocabRep.thisIndex,vocabRep.ran,vocabTestInstr.started,vocabTestInstr.stopped,vocabTest.started,vocabTest.stopped,vtest_key_resp.keys,vtest_key_resp.rt,vtest_key_resp.duration,vocabTest_fb.started,vocabTest_fb.stopped,too_fast_punish.thisRepN,too_fast_punish.thisTrialN,too_fast_punish.thisN,too_fast_punish.thisIndex,too_fast_punish.ran,vocabTestTrials.thisRepN,vocabTestTrials.thisTrialN,vocabTestTrials.thisN,vocabTestTrials.thisIndex,vocabTestTrials.ran,vocabEval.started,vocabEval.stopped,v_phase_end.keys,v_phase_end.rt,v_phase_end.duration,vocabPhase.thisRepN,vocabPhase.thisTrialN,vocabPhase.thisN,vocabPhase.thisIndex,vocabPhase.ran,sentLearnInstr.started,sentLearnInstr.stopped,sentenceLearnTrial.started,sentenceLearnTrial.stopped,sentLearnTrials.thisRepN,sentLearnTrials.thisTrialN,sentLearnTrials.thisN,sentLearnTrials.thisIndex,sentLearnTrials.ran,sentence,audio_sent,attentionCheck.started,attentionCheck.stopped,attn_chk_key_resp.keys,attn_chk_key_resp.corr,attn_chk_key_resp.rt,attn_chk_key_resp.duration,sentPraxInstr.started,sentPraxInstr.stopped,sentPraxC_instr.started,sentPraxC_instr.stopped,sentPraxC_pres.started,sentPraxC_pres.stopped,sentPraxC_res.started,sentPraxC_res.stopped,sentPrax_C_resp.keys,sentPrax_C_resp.corr,sentPrax_C_resp.rt,sentPrax_C_resp.duration,sentPraxC_fb.started,sentPraxC_fb.stopped,too_fast_punish2.thisRepN,too_fast_punish2.thisTrialN,too_fast_punish2.thisN,too_fast_punish2.thisIndex,too_fast_punish2.ran,sentPraxC_trials.thisRepN,sentPraxC_trials.thisTrialN,sentPraxC_trials.thisN,sentPraxC_trials.thisIndex,sentPraxC_trials.ran,session,list,target_img,audio_sentPrax,wordbank,foils,sentPraxP_instr.started,sentPraxP_instr.stopped,sentPraxP_pres.started,sentPraxP_pres.stopped,sentPraxP_trial.started,sentPraxP_resp,sentPraxP_rts,sentPraxP_trial.stopped,sentPrax_P_key_resp.keys,sentPrax_P_key_resp.rt,sentPrax_P_key_resp.duration,sentPraxP_fb.started,sentPraxP_fb.stopped,too_fast_punish3.thisRepN,too_fast_punish3.thisTrialN,too_fast_punish3.thisN,too_fast_punish3.thisIndex,too_fast_punish3.ran,sentPraxP_trials.thisRepN,sentPraxP_trials.thisTrialN,sentPraxP_trials.thisN,sentPraxP_trials.thisIndex,sentPraxP_trials.ran,postSess_qs.started,postSess_qs.stopped,learning.response,learning.rt,motivation.response,motivation.rt,attention.response,attention.rt,cvmtDelayTest.started,cvmtDelayTest.stopped,delay_key_resp.keys,delay_key_resp.corr,delay_key_resp.rt,delay_key_resp.duration,delayTrials.thisRepN,delayTrials.thisTrialN,delayTrials.thisN,delayTrials.thisIndex,delayTrials.ran,delay_design,delay_ans,cvmtVisDisc.started,cvmtVisDisc.stopped,vis_disc_key_resp.keys,vis_disc_key_resp.corr,vis_disc_key_resp.rt,vis_disc_key_resp.duration
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,klin lu vode lu pleck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,brocanto/stims/img/sentence81.png,brocanto/stims/audio/klin_lu_vode_lu_pleck_2.,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.8613,1577.3564,1577.3565,lu vode gob pli,[],1601.4714,"[""l"",""u"",""space"",""v"",""o"",""d"",""e"",""space"",""g"",""o"",""b"",""space"",""N/A"",""N/A"",""bracketleft"",""p"",""N/A"",""l"",""i"",""return""]","[5.419499999999971,7.579199999988077,8.000599999993938,8.368199999988065,8.62580000001185,8.758199999987937,9.009199999987914,9.126599999993914,9.35780000001182,9.48040000000583,10.423999999999978,10.703800000011825,11.468800000011697,11.719400000005862,12.190300000011803,12.865800000011859,17.57390000000578,23.420499999999947,23.55330000001186,24.09009999999398]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1601.4799,1602.4701,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu vode noyka li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,brocanto/stims/img/sentence32.png,brocanto/stims/audio/lu_vode_noyka_li_1.,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.4706,1604.9615,1604.9616,lu vode lu pleck yab lu,[],1626.4398,"[""l"",""u"",""space"",""v"",""o"",""d"",""e"",""space"",""l"",""u"",""space"",""p"",""l"",""e"",""c"",""k"",""space"",""y"",""a"",""b"",""space"",""l"",""u"",""return""]","[9.49090000000615,11.346900000006144,11.626500000000078,11.884799999982306,12.034199999988232,12.175099999994018,12.398500000000013,13.012799999982235,13.279799999982288,13.605999999999995,15.906599999994114,16.207000000000107,16.323099999994156,16.787299999982224,16.971400000006042,17.219900000005964,18.084599999994225,18.384099999994078,18.798900000006142,19.115999999999985,20.44479999998225,20.6949000000061,20.87719999998808,21.457199999988234]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1626.4481,1627.4373,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yab lu vode lu pleck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,brocanto/stims/img/sentence123.png,brocanto/stims/audio/yab_lu_vode_lu_pleck_2.,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.4378,1629.9305,1629.9306,yab li lu troise,[],1636.1313,"[""y"",""a"",""b"",""space"",""l"",""i"",""space"",""l"",""u"",""space"",""t"",""r"",""o"",""i"",""s"",""e"",""return""]","[2.7934999999999945,3.109699999988152,3.2580999999941014,3.52439999997614,3.873699999988048,4.173000000000002,4.538199999988137,4.787499999999909,5.052799999982199,5.153199999988146,5.336299999981975,5.386299999982157,5.551999999999907,5.635599999993929,5.800899999976082,5.901799999982131,6.18389999997612]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1636.1392,1637.128,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu troise yab li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,brocanto/stims/img/sentence111.png,brocanto/stims/audio/lu_troise_yab_li_2.,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.1286,1639.6213,1639.6214,lu neimo noyka li,[],1651.489,"[""l"",""u"",""space"",""n"",""e"",""i"",""m"",""o"",""space"",""n"",""o"",""y"",""k"",""a"",""space"",""l"",""i"",""return""]","[3.673099999994065,3.9731999999880827,4.106199999988121,4.2725999999941,4.405099999994036,4.537799999982099,4.787199999988161,5.053599999994049,7.180900000005977,8.344499999999925,9.957099999993943,10.156400000005988,10.621499999999969,11.00390000000607,11.252699999988181,11.461699999988014,11.552500000000009,11.85090000000605]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1651.4975,1652.4978,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu neimo noyka li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,brocanto/stims/img/sentence34.png,brocanto/stims/audio/lu_neimo_noyka_li_2.,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.4987,1654.9904,1654.9905,praz lu blom lu troise,[],1664.5365,"[""p"",""r"",""a"",""z"",""space"",""l"",""u"",""space"",""b"",""l"",""o"",""m"",""space"",""l"",""u"",""space"",""t"",""r"",""o"",""i"",""s"",""e"",""return""]","[3.775699999988092,3.8916999999880773,3.9334000000060314,4.240000000000009,5.388999999999896,5.968400000005886,6.683299999982182,6.867699999987963,7.123699999988048,7.216499999999996,7.3977999999819986,7.504900000005819,7.6871999999880245,7.875199999988126,8.129699999988134,8.396599999993896,8.551999999999907,8.614099999994096,8.761799999982031,8.828299999982164,8.961400000005824,9.077999999999975,9.52519999998799]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1664.5441,1665.5502,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,praz lu blom lu troise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,brocanto/stims/img/sentence2.png,brocanto/stims/audio/praz_lu_blom_lu_troise_2.,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.5507,1668.0392,1668.0393,zayma lu blom lu troise,[],1675.2908,"[""z"",""a"",""y"",""m"",""a"",""space"",""l"",""u"",""space"",""b"",""l"",""o"",""m"",""space"",""l"",""u"",""space"",""t"",""r"",""o"",""i"",""s"",""e"",""return""]","[0.16649999999981446,0.36840000000574946,0.4989999999997963,0.7656999999878735,0.8711999999879936,0.9537999999820386,3.2319000000059077,4.737199999987979,4.975999999999885,5.269599999993943,5.376599999993914,5.567699999988008,5.717499999999973,5.850999999999885,5.981799999982059,6.150400000005902,6.23390000000586,6.399799999981951,6.514599999993834,6.637099999994007,6.69009999999389,6.85719999998787,6.976299999982075,7.230199999987917]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1675.2993,1676.3001,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zayma lu blom lu troise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,brocanto/stims/img/sentence38.png,brocanto/stims/audio/zayma_lu_blom_lu_troise_2.,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676.3008,1678.7922,1678.7922,lu troise nim li,[],1686.6206,"[""l"",""u"",""space"",""t"",""r"",""o"",""i"",""s"",""e"",""space"",""n"",""i"",""m"",""space"",""l"",""i"",""return""]","[3.073299999982055,3.5663999999760563,4.0140999999939595,4.165299999982153,4.249799999982088,4.369099999993978,4.420000000000073,4.566599999993969,4.652299999982006,4.74719999998797,6.128500000000031,6.557699999988017,6.677999999999884,6.878899999976056,6.98139999997602,7.072399999976142,7.803299999982073]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1686.6308,1687.6348,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu troise nim li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,brocanto/stims/img/sentence105.png,brocanto/stims/audio/lu_troise_nim_li_2.,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.6353,1690.1279,1690.128,praz lu vode lu pleck,[],1697.7129,"[""p"",""r"",""a"",""z"",""space"",""l"",""u"",""space"",""v"",""o"",""d"",""e"",""space"",""l"",""u"",""space"",""p"",""l"",""e"",""c"",""k"",""return""]","[0.8688999999762927,0.9850000000001273,1.0526999999881355,1.3334999999999582,1.750799999982064,3.559399999976222,3.8823999999763146,3.975500000000011,4.190399999976307,4.274199999988241,4.423500000000104,4.61379999998212,4.888799999982211,5.17169999998805,5.477299999982279,6.26869999998803,6.568799999982275,6.684699999988197,6.773199999988037,6.91800000000012,7.056699999988041,7.565000000000055]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1697.7213,1698.71,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,praz lu vode lu pleck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,brocanto/stims/img/sentence9.png,brocanto/stims/audio/praz_lu_vode_lu_pleck_1.,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.7106,1701.2145,1701.2146,lu blom nim li,[],1708.5161,"[""l"",""u"",""space"",""b"",""l"",""o"",""m"",""space"",""n"",""i"",""m"",""space"",""l"",""i"",""return""]","[1.8225999999938267,2.262300000011919,2.3454999999999018,2.4673000000118464,2.5947000000178377,2.826400000005833,2.9263000000119064,3.1097000000177104,5.542499999999791,6.249400000005835,6.302499999999782,6.466599999993832,6.632499999999936,6.720499999999902,7.280300000011721]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1708.5245,1709.5259,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu blom nim li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,brocanto/stims/img/sentence103.png,brocanto/stims/audio/lu_blom_nim_li_2.,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.5268,1712.0218,1712.0219,praz lu pleck lu neimo,[],1717.5579,"[""p"",""r"",""a"",""z"",""space"",""l"",""u"",""space"",""p"",""l"",""e"",""c"",""k"",""space"",""l"",""u"",""space"",""n"",""e"",""i"",""m"",""o"",""return""]","[0.3781999999880554,0.5295000000000982,0.6670000000001437,0.9778000000119391,1.1269999999999527,1.3309000000060678,1.5248000000119646,2.741800000012063,3.0251999999882173,3.1245999999941887,3.2254000000059477,3.3546999999880427,3.453400000006013,3.5876999999882173,3.770099999994045,3.9199000000060096,4.285300000012057,4.418199999988019,4.501300000011952,4.650900000006004,4.8329000000060205,4.983900000006088,5.5139000000060605]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1717.5661,1718.5568,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,praz lu pleck lu neimo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,brocanto/stims/img/sentence24.png,brocanto/stims/audio/praz_lu_pleck_lu_neimo_1.,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.5574,1721.049,1721.0492,lu neimo yab li,[],1728.0635,"[""l"",""u"",""space"",""n"",""e"",""i"",""m"",""o"",""space"",""y"",""a"",""b"",""space"",""l"",""i"",""return""]","[2.153900000005933,2.3364000000060514,2.4307999999821277,2.576900000005935,2.645099999994045,2.7930999999941832,2.991299999982175,3.1664000000059787,3.372799999982135,4.60269999998809,5.651599999994232,5.967599999994036,6.381900000005999,6.565900000005968,6.633799999982102,6.980400000006057]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1728.0718,1729.0728,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu neimo yab li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,brocanto/stims/img/sentence112.png,brocanto/stims/audio/lu_neimo_yab_li_2.,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.0739,1731.5697,1731.5697,lu neep noyka li,[],1738.2001,"[""l"",""u"",""space"",""n"",""e"",""e"",""p"",""space"",""n"",""o"",""y"",""k"",""a"",""space"",""l"",""i"",""return""]","[1.1569000000058622,1.4808000000118682,1.9293000000118354,2.1033000000118136,2.280999999999949,2.451000000000022,2.6118000000119537,2.758800000011888,5.400300000011839,5.586300000011988,5.716800000011972,5.851300000011861,6.034599999994043,6.156200000017861,6.367300000011937,6.433300000011968,6.613499999999931]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1738.2082,1739.1994,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu neep noyka li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,brocanto/stims/img/sentence36.png,brocanto/stims/audio/lu_neep_noyka_li_1.,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
