load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,cvmt_key_resp.rt,cvmt_key_resp.duration,key_resp_15.rt,key_resp_15.duration,cvmt_final_samp_fb_key_resp.rt,cvmt_final_samp_fb_key_resp.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent,brocantoIntro.started,brocantoIntro.stopped,vocabInstr.started,vocabInstr.stopped,vocabLearnTrial.started,vocabLearnTrial.stopped,vocabLearnTrials.thisRepN,vocabLearnTrials.thisTrialN,vocabLearnTrials.thisN,vocabLearnTrials.thisIndex,vocabLearnTrials.ran,word,img,audio_vocab,version,vocabRepeat.started,vocabRepeat.stopped,vrepeat_key_resp.keys,vrepeat_key_resp.rt,vrepeat_key_resp.duration,vocabRep.thisRepN,vocabRep.thisTrialN,vocabRep.thisN,vocabRep.thisIndex,vocabRep.ran,vocabTestInstr.started,vocabTestInstr.stopped,vocabTest.started,vocabTest.stopped,vtest_key_resp.keys,vtest_key_resp.rt,vtest_key_resp.duration,vocabTest_fb.started,vocabTest_fb.stopped,too_fast_punish.thisRepN,too_fast_punish.thisTrialN,too_fast_punish.thisN,too_fast_punish.thisIndex,too_fast_punish.ran,vocabTestTrials.thisRepN,vocabTestTrials.thisTrialN,vocabTestTrials.thisN,vocabTestTrials.thisIndex,vocabTestTrials.ran,experimentFlow.thisRepN,experimentFlow.thisTrialN,experimentFlow.thisN,experimentFlow.thisIndex,experimentFlow.ran,experimentFlow.order,session,mem_test_reps,cvmt,cvmtP1_reps,cvmtP2_reps,asrt,crtt,cspan,english_ajt_reps,brocanto_learn_reps,brocanto_gjt_reps,brocantoLearnPrax.thisRepN,brocantoLearnPrax.thisTrialN,brocantoLearnPrax.thisN,brocantoLearnPrax.thisIndex,brocantoLearnPrax.ran,brocantoLearnPrax.order,brocantoResources,vocabPhase.thisRepN,vocabPhase.thisTrialN,vocabPhase.thisN,vocabPhase.thisIndex,vocabPhase.ran,vocabPhase.order,vocabTestTrials.order
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,189.066,191.0654,n,0,191.0655,191.0656,,0,,,191.0656,191.0659,,191.0659,191.0659,,0,72,72,72,1,cvmt/test_items/t73.jpeg,o,0.2537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,191.066,193.0655,n,0,193.0655,193.0655,,0,,,193.0655,193.0658,,193.0658,193.0658,,0,73,73,73,1,cvmt/test_items/t74.jpeg,o,0.5514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,193.0659,195.0654,o,1,195.0654,195.0655,,0,,,195.0655,195.0657,,195.0657,195.0657,,0,74,74,74,1,cvmt/test_items/t75.jpeg,o,0.5312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,195.0659,197.0655,o,1,197.0655,197.0656,,0,,,197.0656,197.0659,,197.0659,197.066,,0,75,75,75,1,cvmt/test_items/t76.jpeg,o,0.7454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,197.066,199.0654,n,0,199.0654,199.0656,,0,,,199.0656,199.0658,,199.0658,199.0659,,0,76,76,76,1,cvmt/test_items/t77.jpeg,o,0.7971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,199.0661,201.0655,n,0,201.0656,201.0657,,0,,,201.0657,201.0659,,201.0659,201.0659,,0,77,77,77,1,cvmt/test_items/t78.jpeg,o,0.7653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,201.066,203.0655,o,1,203.0655,203.0656,,0,,,203.0656,203.0658,,203.0658,203.0659,,0,78,78,78,1,cvmt/test_items/t79.jpeg,o,0.2367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,203.066,205.0655,n,1,205.0655,205.0657,,0,,,205.0657,205.0659,,205.0659,205.0659,,0,79,79,79,1,cvmt/test_items/t80.jpeg,n,0.5337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,205.066,207.0655,o,1,207.0655,207.0656,,0,,,207.0656,207.066,,207.066,207.066,,0,80,80,80,1,cvmt/test_items/t81.jpeg,o,0.2398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,207.0661,209.0654,o,1,209.0655,209.0656,,0,,,209.0656,209.0658,,209.0658,209.0658,,0,81,81,81,1,cvmt/test_items/t82.jpeg,o,0.5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,209.0659,211.0655,o,1,211.0655,211.0656,,0,,,211.0656,211.0659,,211.0659,211.0659,,0,82,82,82,1,cvmt/test_items/t83.jpeg,o,0.7191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,211.066,213.0655,n,0,213.0656,213.0657,,0,,,213.0657,213.0658,,213.0659,213.0659,,0,83,83,83,1,cvmt/test_items/t84.jpeg,o,0.1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,213.0659,215.0657,n,0,215.0657,215.0658,,0,,,215.0658,215.066,,215.066,215.066,,0,84,84,84,1,cvmt/test_items/t85.jpeg,o,1.1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,215.0661,217.0656,o,1,217.0656,217.0657,,0,,,217.0657,217.0658,,217.0659,217.0659,,0,85,85,85,1,cvmt/test_items/t86.jpeg,o,0.6535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,217.066,219.0656,o,1,219.0656,219.0657,,0,,,219.0657,219.0658,,219.0658,219.0659,,0,86,86,86,1,cvmt/test_items/t87.jpeg,o,1.4158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,219.0659,221.0655,o,0,221.0655,221.0656,,0,,,221.0656,221.0658,,221.0658,221.0659,,0,87,87,87,1,cvmt/test_items/t88.jpeg,n,0.8314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,221.066,223.0657,o,0,223.0658,223.0659,,0,,,223.066,223.0662,,223.0663,223.0664,,0,88,88,88,1,cvmt/test_items/t89.jpeg,n,0.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,223.0665,225.0656,o,1,225.0656,225.0658,,0,,,225.0658,225.066,,225.066,225.066,,0,89,89,89,1,cvmt/test_items/t90.jpeg,o,0.7876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,225.0661,227.0655,n,0,227.0655,227.0656,,0,,,227.0656,227.0659,,227.0659,227.0659,,0,90,90,90,1,cvmt/test_items/t91.jpeg,o,0.6698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,227.0661,229.0655,n,0,229.0656,229.0656,,0,,,229.0656,229.0659,,229.0659,229.0659,,0,91,91,91,1,cvmt/test_items/t92.jpeg,o,0.9143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,229.066,231.0655,o,1,231.0655,231.0656,,0,,,231.0656,231.0659,,231.0659,231.0659,,0,92,92,92,1,cvmt/test_items/t93.jpeg,o,1.1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,231.066,233.0656,n,0,233.0656,233.0657,,0,,,233.0657,233.066,,233.066,233.066,,0,93,93,93,1,cvmt/test_items/t94.jpeg,o,0.8088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,233.0661,235.0655,o,1,235.0656,235.0656,,0,,,235.0657,235.0658,,235.0658,235.0659,,0,94,94,94,1,cvmt/test_items/t95.jpeg,o,0.5834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,235.066,237.0655,n,0,237.0655,237.0656,,0,,,237.0656,237.0659,,237.0659,237.0659,,0,95,95,95,1,cvmt/test_items/t96.jpeg,o,0.0987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,237.0661,239.0655,o,1,239.0655,239.0656,,0,,,239.0656,239.0659,,239.0659,239.0659,,0,96,96,96,1,cvmt/test_items/t97.jpeg,o,1.3855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,239.0659,241.0655,n,1,241.0655,241.0656,,0,,,241.0656,241.0658,,241.0658,241.0658,,0,97,97,97,1,cvmt/test_items/t98.jpeg,n,0.5818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,241.066,243.0656,o,1,243.0656,243.0657,,0,,,243.0657,243.0658,,243.0658,243.0659,,0,98,98,98,1,cvmt/test_items/t99.jpeg,o,0.6532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,243.066,245.0655,o,1,245.0655,245.0656,,0,,,245.0656,245.0658,,245.0658,245.0658,,0,99,99,99,1,cvmt/test_items/t100.jpeg,o,0.9067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,245.066,247.0656,o,1,247.0657,247.0657,,0,,,247.0657,247.0659,,247.0659,247.066,,0,100,100,100,1,cvmt/test_items/t101.jpeg,o,0.2168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,247.0661,249.0655,o,1,249.0656,249.0657,,0,,,249.0657,249.0659,,249.0659,249.0659,,0,101,101,101,1,cvmt/test_items/t102.jpeg,o,0.4735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,249.066,251.0656,o,1,251.0656,251.0657,,0,,,251.0657,251.0659,,251.0659,251.0659,,0,102,102,102,1,cvmt/test_items/t103.jpeg,o,0.4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,251.066,253.0656,o,1,253.0656,253.0657,,0,,,253.0657,253.0661,,253.0661,253.0661,,0,103,103,103,1,cvmt/test_items/t104.jpeg,o,0.5147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,253.0661,255.0656,o,0,255.0656,255.0657,,0,,,255.0657,255.066,,255.066,255.066,,0,104,104,104,1,cvmt/test_items/t105.jpeg,n,0.2404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,255.0661,257.0656,o,1,257.0656,257.0658,,0,,,257.0658,257.0659,,257.0659,257.066,,0,105,105,105,1,cvmt/test_items/t106.jpeg,o,0.6327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,257.0661,259.0656,o,1,259.0656,259.0658,,0,,,259.0658,259.066,,259.066,259.066,,0,106,106,106,1,cvmt/test_items/t107.jpeg,o,0.6476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,259.066,261.0656,n,0,261.0656,261.0657,,0,,,261.0657,261.0659,,261.0659,261.066,,0,107,107,107,1,cvmt/test_items/t108.jpeg,o,0.8229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,261.0661,263.0656,,0,263.0657,264.0656,n,0,0.9824,,264.0656,264.0658,,264.0658,264.0659,,0,108,108,108,1,cvmt/test_items/t109.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,264.066,266.0656,o,1,266.0656,266.0657,,0,,,266.0657,266.0659,,266.0659,266.066,,0,109,109,109,1,cvmt/test_items/t110.jpeg,o,1.1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,266.066,268.0656,n,0,268.0656,268.0657,,0,,,268.0657,268.0659,,268.0659,268.0659,,0,110,110,110,1,cvmt/test_items/t111.jpeg,o,0.3142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,268.0659,270.0656,o,1,270.0656,270.0657,,0,,,270.0657,270.0659,,270.0659,270.0659,,0,111,111,111,1,cvmt/test_items/t112.jpeg,o,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,270.066,272.0656,o,0,272.0656,272.0657,,0,,,272.0657,272.0659,,272.0659,272.0659,,0,112,112,112,1,cvmt/test_items/t113.jpeg,n,0.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,272.0661,274.0655,o,1,274.0655,274.0658,,0,,,274.0658,274.066,,274.066,274.066,,0,113,113,113,1,cvmt/test_items/t114.jpeg,o,1.1522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,274.0662,276.0655,o,1,276.0656,276.0657,,0,,,276.0657,276.0659,,276.0659,276.0659,,0,114,114,114,1,cvmt/test_items/t115.jpeg,o,1.0894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,276.066,278.0655,n,0,278.0655,278.0657,,0,,,278.0657,278.0658,,278.0658,278.0658,,0,115,115,115,1,cvmt/test_items/t116.jpeg,o,1.0736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,278.0659,280.0657,o,1,280.0657,280.0658,,0,,,280.0658,280.066,,280.066,280.066,,0,116,116,116,1,cvmt/test_items/t117.jpeg,o,0.5917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,280.0661,282.0656,o,1,282.0656,282.0657,,0,,,282.0657,282.066,,282.066,282.066,,0,117,117,117,1,cvmt/test_items/t118.jpeg,o,0.5817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,282.0661,284.0656,o,1,284.0657,284.0658,,0,,,284.0658,284.066,,284.066,284.066,,0,118,118,118,1,cvmt/test_items/t119.jpeg,o,0.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,284.0661,286.0657,o,1,286.0657,286.0658,,0,,,286.0658,286.066,,286.066,286.0661,,0,119,119,119,1,cvmt/test_items/t120.jpeg,o,1.8824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,286.0662,288.0656,n,0,288.0656,288.0657,,0,,,288.0658,288.066,,288.066,288.066,,0,120,120,120,1,cvmt/test_items/t121.jpeg,o,0.7082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,288.0661,290.0657,o,1,290.0657,290.0658,,0,,,290.0658,290.066,,290.066,290.0661,,0,121,121,121,1,cvmt/test_items/t122.jpeg,o,0.8007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,290.0661,292.0657,o,0,292.0657,292.0658,,0,,,292.0658,292.066,,292.066,292.066,,0,122,122,122,1,cvmt/test_items/t123.jpeg,n,0.9084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,292.0661,294.0657,n,0,294.0657,294.0658,,0,,,294.0658,294.066,,294.066,294.0661,,0,123,123,123,1,cvmt/test_items/t124.jpeg,o,0.7492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
