load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,gjt_load.started,gjt_load.stopped,gjtInstr2.started,gjtInstr2.stopped,gjtMS_pres.started,gjtMS_pres.stopped,gjtMS_res.started,gjtMS_res.stopped,gjt_key_resp_2.keys,gjt_key_resp_2.corr,gjt_key_resp_2.rt,gjt_key_resp_2.duration,gjtMS_trials.thisRepN,gjtMS_trials.thisTrialN,gjtMS_trials.thisN,gjtMS_trials.thisIndex,gjtMS_trials.ran,version,list,sentence,arg_str,old_or_new,test_item,condition,gjt_corrAns,img,audio,asrt.started,asrt,asrt.stopped
,,108000,105,2,2024-04-08_15h49.45.854,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,78.7174,85.2088,85.209,87.2525,n,1,0.4186,,0,9,9,9,1,v4.1,1,lu blom nim li,intransitive,new,lu blom nim,ungrammatical,n,brocanto/stims/img/sentence105.png,brocanto/stims/audio/lu_blom_nim_li_1.,,,
,,108000,105,2,2024-04-08_15h49.45.854,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,87.2608,93.7505,93.7505,95.7994,n,1,0.3435,,0,10,10,10,1,v4.1,1,klin lu neimo lu vode,transitive,old,lu neimo klin lu vode,ungrammatical,n,brocanto/stims/img/sentence101.png,brocanto/stims/audio/klin_lu_neimo_lu_vode_1.,,,
,,108000,105,2,2024-04-08_15h49.45.854,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,95.8082,102.3112,102.3113,104.356,n,1,0.4885,,0,11,11,11,1,v4.1,1,lu blom noyka li,intransitive,old,lu blom noyka,ungrammatical,n,brocanto/stims/img/sentence33.png,brocanto/stims/audio/lu_blom_noyka_li_2.,,,
,,108000,105,2,2024-04-08_15h49.45.854,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,104.3666,110.8708,110.8709,112.9155,y,0,0.2666,,0,12,12,12,1,v4.1,1,yab lu vode lu neep,transitive,new,yab lu neep lu vode,filler,n,brocanto/stims/img/sentence131.png,brocanto/stims/audio/yab_lu_vode_lu_neep_1.,,,
,,108000,105,2,2024-04-08_15h49.45.854,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,112.9224,119.4146,119.4146,121.4613,y,1,0.2188,,0,13,13,13,1,v4.1,1,zayma lu blom lu vode,transitive,new,zayma lu blom lu vode,grammatical,y,brocanto/stims/img/sentence49.png,brocanto/stims/audio/zayma_lu_blom_lu_vode_1.,,,
,,108000,105,2,2024-04-08_15h49.45.854,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,121.47,127.9584,127.9586,130.0029,y,1,0.1737,,0,14,14,14,1,v4.1,1,lu blom yab li,intransitive,old,lu blom yab li,grammatical,y,brocanto/stims/img/sentence111.png,brocanto/stims/audio/lu_blom_yab_li_2.,,,
,,108000,105,2,2024-04-08_15h49.45.854,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,130.0125,136.5019,136.502,138.5456,,0,,,0,15,15,15,1,v4.1,1,lu blom yab li,intransitive,old,lu blom yab li,grammatical,y,brocanto/stims/img/sentence111.png,brocanto/stims/audio/lu_blom_yab_li_2.,,,
,,108000,105,2,2024-04-08_15h49.45.854,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,138.5535,145.0446,145.0446,147.0895,y,1,0.246,,0,16,16,16,1,v4.1,1,praz lu troise lu neep,transitive,old,praz lu troise lu neep,filler,y,brocanto/stims/img/sentence22.png,brocanto/stims/audio/praz_lu_troise_lu_neep_1.,,,
,,108000,105,2,2024-04-08_15h49.45.854,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,147.0994,153.5885,153.5887,155.6329,n,1,0.2493,,0,17,17,17,1,v4.1,1,klin lu vode lu neep,transitive,new,lu vode klin lu neep,ungrammatical,n,brocanto/stims/img/sentence89.png,brocanto/stims/audio/klin_lu_vode_lu_neep_2.,,,
,,108000,105,2,2024-04-08_15h49.45.854,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,155.64,162.1317,162.1318,164.1758,y,1,0.2502,,0,18,18,18,1,v4.1,1,lu pleck yab li,intransitive,old,lu pleck yab li,grammatical,y,brocanto/stims/img/sentence109.png,brocanto/stims/audio/lu_pleck_yab_li_2.,,,
,,108000,105,2,2024-04-08_15h49.45.854,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,164.1839,170.6749,170.675,172.7219,y,1,0.2374,,0,19,19,19,1,v4.1,1,lu pleck yab li,intransitive,old,lu pleck yab li,grammatical,y,brocanto/stims/img/sentence109.png,brocanto/stims/audio/lu_pleck_yab_li_1.,,,
,,108000,105,2,2024-04-08_15h49.45.854,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,172.731,179.2346,179.2347,181.2791,n,1,0.1239,,0,20,20,20,1,v4.1,1,lu pleck noyka li,intransitive,old,pleck lu noyka li,filler,n,brocanto/stims/img/sentence31.png,brocanto/stims/audio/lu_pleck_noyka_li_2.,,,
,,108000,105,2,2024-04-08_15h49.45.854,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,181.2882,187.7789,187.7791,189.8224,y,1,0.2173,,0,21,21,21,1,v4.1,1,lu neep gop li,intransitive,new,lu neep gop li,filler,y,brocanto/stims/img/sentence68.png,brocanto/stims/audio/lu_neep_gop_li_1.,,,
,,108000,105,2,2024-04-08_15h49.45.854,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,189.8303,196.3254,196.3255,198.3655,y,1,0.1702,,0,22,22,22,1,v4.1,1,lu neep gop li,intransitive,new,lu neep gop li,filler,y,brocanto/stims/img/sentence68.png,brocanto/stims/audio/lu_neep_gop_li_1.,,,
,,108000,105,2,2024-04-08_15h49.45.854,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.3788,,648.6441
