ajt_sess,testSent,condition,word,img,Session1.thisRepN,Session1.thisTrialN,Session1.thisN,Session1.thisIndex,Session2.thisRepN,Session2.thisTrialN,Session2.thisN,Session2.thisIndex,s2_engAJT_trials.thisRepN,s2_engAJT_trials.thisTrialN,s2_engAJT_trials.thisN,s2_engAJT_trials.thisIndex,S2_vocabPhase.thisRepN,S2_vocabPhase.thisTrialN,S2_vocabPhase.thisN,S2_vocabPhase.thisIndex,S2_vocabRep.thisRepN,S2_vocabRep.thisTrialN,S2_vocabRep.thisN,S2_vocabRep.thisIndex,S2_vocabLearnTrials.thisRepN,S2_vocabLearnTrials.thisTrialN,S2_vocabLearnTrials.thisN,S2_vocabLearnTrials.thisIndex,S2_vocabTestTrials.thisRepN,S2_vocabTestTrials.thisTrialN,S2_vocabTestTrials.thisN,S2_vocabTestTrials.thisIndex,load_text.started,load_text.stopped,ajt_instr.started,ajt_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.started,start_ajt.stopped,eng_ajt_sent.started,eng_ajt_sent.stopped,acceptability.response,acceptability.rt,acceptability.started,acceptability.stopped,vocab_text.started,vocab_text.stopped,vocab_image.started,vocab_image.stopped,S2_vrepeat.started,S2_vrepeat.stopped,S2_vrepeat_key_resp.keys,S2_vrepeat_key_resp.rt,S2_vrepeat_key_resp.started,S2_vrepeat_key_resp.stopped,vtest_instr_text.started,vtest_instr_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,lu neep,brocanto/stims/to_use/doctor2.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,81.20837998390198,None,81.20837998390198,None,,,,,,,,,1,2,2022-10-11_13h13.19.958,memory and syntax,2022.1.1,59.922994389591246,
,,,lu vode,brocanto/stims/to_use/chef1.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,84.6806230545044,None,84.6806230545044,None,,,,,,,,,1,2,2022-10-11_13h13.19.958,memory and syntax,2022.1.1,59.922994389591246,
,,,lu blom,brocanto/stims/to_use/firefighter3.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,,,85.53321599960327,None,85.53321599960327,None,,,,,,,,,1,2,2022-10-11_13h13.19.958,memory and syntax,2022.1.1,59.922994389591246,
,,,lu neimo,brocanto/stims/to_use/pilot3.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,4,4,5,,,,,,,,,,,,,,,,,,,87.04385495185852,None,87.04385495185852,None,,,,,,,,,1,2,2022-10-11_13h13.19.958,memory and syntax,2022.1.1,59.922994389591246,
,,,lu pleck,brocanto/stims/to_use/mechanic1.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,5,5,0,,,,,,,,,,,,,,,,,,,88.14954090118408,None,88.14954090118408,None,,,,,,,,,1,2,2022-10-11_13h13.19.958,memory and syntax,2022.1.1,59.922994389591246,
,,,lu neep,brocanto/stims/to_use/doctor2.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,6,1,,,,,,,,,,,,,,,,,,,89.6511800289154,None,89.6511800289154,None,,,,,,,,,1,2,2022-10-11_13h13.19.958,memory and syntax,2022.1.1,59.922994389591246,
,,,lu pleck,brocanto/stims/to_use/mechanic1.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,7,0,,,,,,,,,,,,,,,,,,,90.74532699584961,None,90.74532699584961,None,,,,,,,,,1,2,2022-10-11_13h13.19.958,memory and syntax,2022.1.1,59.922994389591246,
,,,lu neimo,brocanto/stims/to_use/pilot3.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,2,8,5,,,,,,,,,,,,,,,,,,,91.55671501159668,None,91.55671501159668,None,,,,,,,,,1,2,2022-10-11_13h13.19.958,memory and syntax,2022.1.1,59.922994389591246,
,,,lu troise,brocanto/stims/to_use/janitor2.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,3,9,4,,,,,,,,,,,,,,,,,,,92.85457301139832,None,92.85457301139832,None,,,,,,,,,1,2,2022-10-11_13h13.19.958,memory and syntax,2022.1.1,59.922994389591246,
,,,lu blom,brocanto/stims/to_use/firefighter3.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,4,10,2,,,,,,,,,,,,,,,,,,,93.4038438796997,None,93.4038438796997,None,,,,,,,,,1,2,2022-10-11_13h13.19.958,memory and syntax,2022.1.1,59.922994389591246,
,,,lu vode,brocanto/stims/to_use/chef1.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,5,11,3,,,,,,,,,,,,,,,,,,,95.16330790519714,None,95.16330790519714,None,,,,,,,,,1,2,2022-10-11_13h13.19.958,memory and syntax,2022.1.1,59.922994389591246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.66896200180054,None,t,1.9011290073394775,95.66896200180054,None,97.60177683830261,None,,,,,,,
