load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmt_key_resp.rt,cvmt_key_resp.duration,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,294.8224,296.8186,o,1,0.5276,,296.8187,296.8191,,0,296.8191,296.8197,,296.8197,296.8198,,0,133,133,133,1,cvmt/test_items/t134.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,296.8201,298.816,o,1,0.6824,,298.8161,298.8164,,0,298.8164,298.8169,,298.8169,298.817,,0,134,134,134,1,cvmt/test_items/t135.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.8176,298.8179,0.0002,298.8432,301.1139,space,1.2973,,301.1315,304.7633,5.5,3.6272,0,0,0,0,1,2,1,filler,18A,"Jason drove his car, and Tara rode her bike."
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.7639,307.2221,4.4,2.4467,0,1,1,1,1,2,2,WO,15A,You watered the tiny cactus.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.2226,309.7357,3.2,2.5038,0,2,2,2,1,2,3,control,19B,The flowers plant seasonally to attract hummingbirds.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.7362,312.1668,2.7,2.4177,0,3,3,3,1,2,4,WOV,20B,Created Fatima a minimalistic website.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.1672,314.5797,4.5,2.4039,0,4,4,4,1,2,5,WO,14A,Many people attended the book release.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.5808,317.0432,1.7,2.4502,0,5,5,5,1,2,6,control,22B,Anywhere has nobody gone.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.0437,319.5911,5.6,2.5423,0,6,6,6,1,2,7,filler,17A,A dog bigger than my corgi snarled.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.5915,322.0885,4.2,2.4841,0,7,7,7,1,2,8,filler,15A,There are leaves burnt.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0891,324.7509,3.2,2.6541,0,8,8,8,1,2,9,WOV,22B,Enjoyed we the sunset on the beach.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.7514,327.6817,6,2.9183,0,9,9,9,1,2,10,ASV,22B,Haru hid herself from the manager's wrath.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.6822,330.2444,5.8,2.5514,0,10,10,10,1,2,11,WO,18A,The cat pushed the dog off the couch.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.2449,332.7262,5.5,2.4787,0,11,11,11,1,2,12,WO,13A,Janelle painted the fence.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.7267,335.2718,6.3,2.5418,0,12,12,12,1,2,13,filler,13A,Carla appears to have graduated high school.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.2723,337.7347,6,2.4561,0,13,13,13,1,2,14,AS,17A,He cried tears of joy at the heartwarming reunion.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.7352,340.9477,5.6,3.2086,0,14,14,14,1,2,15,WO,16A,Armadillos dug several holes.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.9482,343.2117,3,2.2524,0,15,15,15,1,2,16,ASV,24B,She ascended herself the ladder.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.2123,345.6418,2.7,2.4239,0,16,16,16,1,2,17,WOV,24B,Forgot she her keys at home.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.6423,348.8717,5.4,3.2259,0,17,17,17,1,2,18,ASV,23B,She loved herself the market a lot.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.8722,351.352,1.2,2.469,0,18,18,18,1,2,19,control,24B,The government gives any help to no poor people.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.3525,353.999,1,2.64,0,19,19,19,1,2,20,ASV,20B,They laughed themselves at the joke.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.9995,357.178,5.1,3.1686,0,20,20,20,1,2,21,WOV,23B,Kissed Nova their child's forehead.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.1786,360.8901,5.7,3.7005,0,21,21,21,1,2,22,filler,14A,Angelica and Alberto hate each other.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.8905,363.3873,3.4,2.4936,0,22,22,22,1,2,23,control,23B,I seem eating sushi.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.3877,365.9676,6.5,2.5722,0,23,23,23,1,2,24,AS,16A,He solved the complicated puzzle.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.9681,368.814,5.6,2.841,0,24,24,24,1,2,25,AS,13A,You were bored with the book.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.8145,371.2448,6.1,2.4249,0,25,25,25,1,2,26,ASV,21B,The villagers scattered themselves in all directions.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.2453,373.7415,5.4,2.4836,0,26,26,26,1,2,27,WO,17A,She pulled the blinds hurriedly.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.7421,377.7368,5.1,3.984,0,27,27,27,1,2,28,AS,14A,A dog tumbled down the hill.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.7372,380.5169,5.3,2.772,0,28,28,28,1,2,29,ASV,19B,The pastor fell himself down the stairs.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.5174,383.9957,3.1,3.4722,0,29,29,29,1,2,30,control,21B,There desires to be a new deal in the works.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.9962,387.1923,5.9,3.1835,0,30,30,30,1,2,31,AS,18A,The teacher was tired of the bland school lunches.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.1927,389.6887,5.8,2.4867,0,31,31,31,1,2,32,AS,15A,The patient calmed down.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.6892,392.2024,5.6,2.504,0,32,32,32,1,2,33,WOV,21B,Bought Mona the car.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.2034,396.447,3.4,4.2394,0,33,33,33,1,2,34,WOV,19B,Debated the historian the actor.
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.4474,399.4602,5.6,3.0043,0,34,34,34,1,2,35,control,20B,"If Aarthi probably comes, the party will be a disaster."
