load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,key_resp_15.rt,key_resp_15.duration,cvmt_key_resp.rt,cvmt_key_resp.duration,cvmt_final_samp_fb_key_resp.rt,cvmt_final_samp_fb_key_resp.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent
0.0013,0.2235,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,0.2482,50.0881,50.0955,52.2734,52.3276,54.2895,,0,54.291,60.9075,n,1,6.5928,,60.9082,60.9201,,60.9208,60.9223,,0,0,0,0,1,cvmt/sample/s1.jpg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,60.924,62.9222,,0,62.9232,65.5872,o,0,2.644,,65.5881,71.8372,c,71.8381,71.8397,,0,1,1,1,1,cvmt/sample/s2.jpg,n,6.2034,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,71.853,73.8569,,0,73.8578,79.4717,o,1,5.5964,,79.4725,79.4872,,79.4877,79.4888,,0,2,2,2,1,cvmt/sample/s3.jpg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,79.4903,81.4865,,0,81.4878,82.4891,n,1,0.9861,,82.4899,82.4918,,82.4925,82.4939,,0,3,3,3,1,cvmt/sample/s4.jpg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,82.4962,84.4891,n,1,84.49,84.4919,,0,,,84.4928,84.4948,,84.4956,84.4971,,0,4,4,4,1,cvmt/sample/s5.jpg,n,,,1.0602,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,84.4993,86.4888,n,1,86.4899,86.4919,,0,,,86.4927,86.4946,,86.4954,86.4969,,0,5,5,5,1,cvmt/sample/s6.jpg,n,,,0.8161,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,86.4992,88.5023,o,1,88.5028,88.5036,,0,,,88.5041,88.505,,88.5054,88.5061,,0,6,6,6,1,cvmt/sample/s7.jpg,o,,,1.7846,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,88.5073,90.5045,n,1,90.5057,90.5079,,0,,,90.5087,90.5107,,90.5116,90.5132,,0,7,7,7,1,cvmt/sample/s8.jpg,n,,,1.0719,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,90.5154,92.5047,n,1,92.5055,92.5069,,0,,,92.5076,92.5093,,92.5099,92.5114,,0,8,8,8,1,cvmt/sample/s9.jpg,n,,,0.9868,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,92.5131,94.5054,n,1,94.5065,94.5082,,0,,,94.509,94.5109,,94.5117,94.5134,,0,9,9,9,1,cvmt/sample/s10.jpg,n,,,0.7481,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,94.5159,96.5051,n,0,96.506,96.5083,,0,,,96.5091,99.6369,c,99.6378,111.8811,c,0,10,10,10,1,cvmt/sample/s11.jpg,o,3.1078,,0.517,,12.2137,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,111.8837,120.9166,120.927,122.9192,n,1,122.9193,122.9222,,0,,,122.9223,122.9238,,122.9238,122.9246,,0,0,0,0,1,cvmt/test_items/t1.jpeg,n,,,1.8295,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,122.9248,124.9194,n,1,124.9195,124.9197,,0,,,124.9198,124.9201,,124.9202,124.9203,,0,1,1,1,1,cvmt/test_items/t2.jpeg,n,,,1.1497,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,124.9205,126.9208,n,0,126.9209,126.9212,,0,,,126.9212,126.9216,,126.9216,126.9217,,0,2,2,2,1,cvmt/test_items/t3.jpeg,o,,,0.6317,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,126.922,128.9215,n,0,128.9215,128.9217,,0,,,128.9217,128.9221,,128.9221,128.9221,,0,3,3,3,1,cvmt/test_items/t4.jpeg,o,,,0.8411,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,128.9223,130.9211,n,0,130.9212,130.9214,,0,,,130.9214,130.9218,,130.9218,130.9219,,0,4,4,4,1,cvmt/test_items/t5.jpeg,o,,,0.7184,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,130.9222,132.9181,n,0,132.9181,132.9184,,0,,,132.9184,132.9188,,132.9188,132.9189,,0,5,5,5,1,cvmt/test_items/t6.jpeg,o,,,0.6189,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,132.9192,134.9198,n,0,134.9198,134.92,,0,,,134.9201,134.9205,,134.9205,134.9206,,0,6,6,6,1,cvmt/test_items/t7.jpeg,o,,,0.6806,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,134.9209,136.9181,n,0,136.9182,136.9184,,0,,,136.9184,136.9189,,136.9189,136.9189,,0,7,7,7,1,cvmt/test_items/t8.jpeg,o,,,0.538,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,136.9192,138.9196,,0,138.9196,153.1361,n,0,14.2079,,153.1362,153.1492,,153.1492,153.1492,,0,8,8,8,1,cvmt/test_items/t9.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,153.1494,155.1521,o,1,155.1522,155.1562,,0,,,155.1562,155.1565,,155.1565,155.1566,,0,9,9,9,1,cvmt/test_items/t10.jpeg,o,,,1.3928,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,155.1568,157.1531,n,1,157.1532,157.1534,,0,,,157.1534,157.1538,,157.1538,157.1539,,0,10,10,10,1,cvmt/test_items/t11.jpeg,n,,,1.5627,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,157.1542,159.1549,n,0,159.155,159.1551,,0,,,159.1551,159.1555,,159.1555,159.1557,,0,11,11,11,1,cvmt/test_items/t12.jpeg,o,,,1.4005,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,159.1559,161.1535,,0,161.1535,163.6509,o,1,2.4816,,163.6509,163.6638,,163.6638,163.6638,,0,12,12,12,1,cvmt/test_items/t13.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,163.664,165.6526,o,1,165.6526,165.6567,,0,,,165.6568,165.6571,,165.6571,165.6572,,0,13,13,13,1,cvmt/test_items/t14.jpeg,o,,,1.7037,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,165.6574,167.6519,o,1,167.652,167.6522,,0,,,167.6522,167.6527,,167.6527,167.6528,,0,14,14,14,1,cvmt/test_items/t15.jpeg,o,,,0.8561,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,167.6531,169.6524,o,1,169.6525,169.6526,,0,,,169.6527,169.6531,,169.6531,169.6532,,0,15,15,15,1,cvmt/test_items/t16.jpeg,o,,,0.6757,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,169.6535,171.6528,o,1,171.6528,171.653,,0,,,171.6531,171.6535,,171.6535,171.6536,,0,16,16,16,1,cvmt/test_items/t17.jpeg,o,,,0.6282,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,171.6539,173.652,,0,173.6521,174.5348,o,1,0.8637,,174.5349,174.5353,,174.5353,174.5354,,0,17,17,17,1,cvmt/test_items/t18.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,174.5356,176.537,o,0,176.537,176.5373,,0,,,176.5373,176.5377,,176.5377,176.5378,,0,18,18,18,1,cvmt/test_items/t19.jpeg,n,,,1.0275,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,176.538,178.5368,o,1,178.5369,178.5371,,0,,,178.5371,178.5375,,178.5375,178.5376,,0,19,19,19,1,cvmt/test_items/t20.jpeg,o,,,1.3894,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,178.5379,180.5364,n,0,180.5366,180.5368,,0,,,180.5368,180.5374,,180.5374,180.5374,,0,20,20,20,1,cvmt/test_items/t21.jpeg,o,,,1.4604,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,180.5377,182.535,o,1,182.535,182.5352,,0,,,182.5353,182.5356,,182.5357,182.5358,,0,21,21,21,1,cvmt/test_items/t22.jpeg,o,,,1.2208,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,182.5361,184.5378,o,0,184.5379,184.5381,,0,,,184.5381,184.5385,,184.5385,184.5387,,0,22,22,22,1,cvmt/test_items/t23.jpeg,n,,,0.8089,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,184.5389,186.5359,o,0,186.5359,186.5361,,0,,,186.5362,186.5366,,186.5366,186.5367,,0,23,23,23,1,cvmt/test_items/t24.jpeg,n,,,0.6433,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,186.537,188.536,,0,188.5361,196.4024,o,1,7.8586,,196.4024,196.4158,,196.4158,196.4158,,0,24,24,24,1,cvmt/test_items/t25.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,196.4159,198.4039,o,0,198.4039,198.4079,,0,,,198.408,198.4083,,198.4083,198.4084,,0,25,25,25,1,cvmt/test_items/t26.jpeg,n,,,1.0554,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,198.4085,200.4002,o,1,200.4003,200.4005,,0,,,200.4006,200.4009,,200.4009,200.401,,0,26,26,26,1,cvmt/test_items/t27.jpeg,o,,,0.7518,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,200.4013,202.4009,,0,202.4009,205.503,o,0,3.0821,,205.5031,205.5163,,205.5163,205.5165,,0,27,27,27,1,cvmt/test_items/t28.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,205.5166,207.5168,o,0,207.517,207.5203,,0,,,207.5203,207.5206,,207.5207,207.5208,,0,28,28,28,1,cvmt/test_items/t29.jpeg,n,,,0.7786,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,207.521,209.5177,o,1,209.5178,209.518,,0,,,209.5181,209.5185,,209.5185,209.5185,,0,29,29,29,1,cvmt/test_items/t30.jpeg,o,,,0.3964,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,209.5189,211.5169,o,1,211.5169,211.5172,,0,,,211.5173,211.5177,,211.5177,211.5178,,0,30,30,30,1,cvmt/test_items/t31.jpeg,o,,,0.7405,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,211.5181,213.5174,o,0,213.5175,213.5176,,0,,,213.5177,213.5181,,213.5181,213.5184,,0,31,31,31,1,cvmt/test_items/t32.jpeg,n,,,0.6653,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,213.5187,215.5187,o,0,215.5188,215.519,,0,,,215.5191,215.5194,,215.5195,215.5195,,0,32,32,32,1,cvmt/test_items/t33.jpeg,n,,,0.8198,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,215.5199,217.5198,o,1,217.5198,217.52,,0,,,217.5201,217.5204,,217.5205,217.5205,,0,33,33,33,1,cvmt/test_items/t34.jpeg,o,,,1.1987,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,217.5208,219.5195,o,0,219.5195,219.5198,,0,,,219.5198,219.5201,,219.5202,219.5203,,0,34,34,34,1,cvmt/test_items/t35.jpeg,n,,,0.7928,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,219.5206,221.5168,o,1,221.5168,221.5171,,0,,,221.5171,221.5176,,221.5176,221.5177,,0,35,35,35,1,cvmt/test_items/t36.jpeg,o,,,0.6733,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,221.5179,223.5205,o,0,223.5205,223.5208,,0,,,223.5208,223.5211,,223.5212,223.5213,,0,36,36,36,1,cvmt/test_items/t37.jpeg,n,,,0.6267,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,223.5216,225.5167,o,1,225.5167,225.5169,,0,,,225.517,225.5173,,225.5174,225.5175,,0,37,37,37,1,cvmt/test_items/t38.jpeg,o,,,0.7906,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,225.5178,227.5194,o,0,227.5194,227.5197,,0,,,227.5197,227.5202,,227.5202,227.5204,,0,38,38,38,1,cvmt/test_items/t39.jpeg,n,,,0.7381,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,227.5207,229.5168,o,1,229.5168,229.5171,,0,,,229.5171,229.5175,,229.5176,229.5177,,0,39,39,39,1,cvmt/test_items/t40.jpeg,o,,,0.515,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,229.518,231.5182,o,0,231.5182,231.5183,,0,,,231.5184,231.5188,,231.5188,231.5189,,0,40,40,40,1,cvmt/test_items/t41.jpeg,n,,,0.7176,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,231.5192,233.5177,o,1,233.5178,233.518,,0,,,233.5181,233.5184,,233.5184,233.5185,,0,41,41,41,1,cvmt/test_items/t42.jpeg,o,,,0.5055,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,233.5188,235.5179,o,1,235.518,235.5182,,0,,,235.5182,235.5187,,235.5187,235.5187,,0,42,42,42,1,cvmt/test_items/t43.jpeg,o,,,0.4821,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,235.519,237.5191,o,0,237.5192,237.5194,,0,,,237.5194,237.5197,,237.5198,237.5199,,0,43,43,43,1,cvmt/test_items/t44.jpeg,n,,,0.3935,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,237.5201,239.518,o,1,239.5181,239.5183,,0,,,239.5183,239.5186,,239.5186,239.5187,,0,44,44,44,1,cvmt/test_items/t45.jpeg,o,,,0.647,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,239.519,241.5175,o,1,241.5176,241.5179,,0,,,241.5179,241.5183,,241.5183,241.5184,,0,45,45,45,1,cvmt/test_items/t46.jpeg,o,,,0.9435,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,241.5186,243.5181,o,1,243.5182,243.5185,,0,,,243.5185,243.5189,,243.5189,243.519,,0,46,46,46,1,cvmt/test_items/t47.jpeg,o,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,243.5193,245.5194,o,0,245.5194,245.5196,,0,,,245.5196,245.52,,245.52,245.5202,,0,47,47,47,1,cvmt/test_items/t48.jpeg,n,,,0.827,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,245.5205,247.5194,,0,247.5194,247.6186,o,1,0.0792,,247.6186,247.619,,247.619,247.6191,,0,48,48,48,1,cvmt/test_items/t49.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,247.6192,249.6174,o,1,249.6174,249.6176,,0,,,249.6176,249.618,,249.618,249.6181,,0,49,49,49,1,cvmt/test_items/t50.jpeg,o,,,0.7468,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,249.6183,251.6187,o,0,251.6187,251.6189,,0,,,251.6189,251.6191,,251.6191,251.6191,,0,50,50,50,1,cvmt/test_items/t51.jpeg,n,,,0.2343,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,251.6193,253.6192,o,1,253.6192,253.6196,,0,,,253.6196,253.62,,253.6201,253.6201,,0,51,51,51,1,cvmt/test_items/t52.jpeg,o,,,0.4779,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,253.6203,255.6177,o,1,255.6178,255.618,,0,,,255.618,255.6185,,255.6185,255.6186,,0,52,52,52,1,cvmt/test_items/t53.jpeg,o,,,1.1435,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,255.6188,257.6186,o,1,257.6186,257.6188,,0,,,257.6189,257.6193,,257.6193,257.6194,,0,53,53,53,1,cvmt/test_items/t54.jpeg,o,,,0.6953,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,257.6197,259.6164,,0,259.6164,262.5164,o,1,2.8729,,262.5164,262.5323,,262.5324,262.5324,,0,54,54,54,1,cvmt/test_items/t55.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,262.5326,264.5359,o,1,264.5359,264.54,,0,,,264.5401,264.5404,,264.5404,264.5405,,0,55,55,55,1,cvmt/test_items/t56.jpeg,o,,,0.627,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,264.5407,266.5332,,0,266.5333,266.6666,o,1,0.1204,,266.6666,266.667,,266.667,266.667,,0,56,56,56,1,cvmt/test_items/t57.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,266.6671,268.6684,o,0,268.6684,268.6686,,0,,,268.6686,268.669,,268.669,268.6691,,0,57,57,57,1,cvmt/test_items/t58.jpeg,n,,,0.5984,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,268.6694,270.6683,o,0,270.6684,270.6686,,0,,,270.6686,270.6691,,270.6691,270.6692,,0,58,58,58,1,cvmt/test_items/t59.jpeg,n,,,0.5073,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,270.6695,272.6697,,0,272.6699,281.2172,o,1,8.5247,,281.2172,281.2253,,281.2253,281.2253,,0,59,59,59,1,cvmt/test_items/t60.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,281.2255,283.2174,o,1,283.2174,283.2211,,0,,,283.2212,283.2215,,283.2215,283.2216,,0,60,60,60,1,cvmt/test_items/t61.jpeg,o,,,0.5141,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,283.2217,285.2162,o,1,285.2163,285.2165,,0,,,285.2165,285.2169,,285.2169,285.217,,0,61,61,61,1,cvmt/test_items/t62.jpeg,o,,,0.5294,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,285.2173,287.2157,,0,287.2159,296.4824,o,1,9.2481,,296.4824,296.4939,,296.4939,296.4939,,0,62,62,62,1,cvmt/test_items/t63.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,296.494,298.4838,o,1,298.4839,298.4876,,0,,,298.4876,298.4879,,298.488,298.488,,0,63,63,63,1,cvmt/test_items/t64.jpeg,o,,,0.628,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,298.4882,300.4848,o,1,300.4849,300.485,,0,,,300.485,300.4854,,300.4854,300.4856,,0,64,64,64,1,cvmt/test_items/t65.jpeg,o,,,0.6119,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,300.4858,302.4846,o,1,302.4848,302.4849,,0,,,302.4849,302.4853,,302.4853,302.4855,,0,65,65,65,1,cvmt/test_items/t66.jpeg,o,,,0.911,,,,,,,,,,,,,,,,,,,,,,,,,
,,113834,119,1,2024-03-05_22h35.34.021,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,302.4859,304.4839,o,0,304.4839,304.4841,,0,,,304.4841,304.4846,,304.4846,304.4846,,0,66,66,66,1,cvmt/test_items/t67.jpeg,n,,,0.352,,,,,,,,,,,,,,,,,,,,,,,,,
