load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,cvmt_key_resp.rt,cvmt_key_resp.duration,key_resp_15.rt,key_resp_15.duration,cvmt_final_samp_fb_key_resp.rt,cvmt_final_samp_fb_key_resp.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent,brocantoIntro.started,brocantoIntro.stopped,vocabInstr.started,vocabInstr.stopped,vocabLearnTrial.started,vocabLearnTrial.stopped,vocabLearnTrials.thisRepN,vocabLearnTrials.thisTrialN,vocabLearnTrials.thisN,vocabLearnTrials.thisIndex,vocabLearnTrials.ran,word,img,audio_vocab,version,vocabRepeat.started,vocabRepeat.stopped,vrepeat_key_resp.keys,vrepeat_key_resp.rt,vrepeat_key_resp.duration,vocabRep.thisRepN,vocabRep.thisTrialN,vocabRep.thisN,vocabRep.thisIndex,vocabRep.ran,vocabTestInstr.started,vocabTestInstr.stopped,vocabTest.started,vocabTest.stopped,vtest_key_resp.keys,vtest_key_resp.rt,vtest_key_resp.duration,vocabTest_fb.started,vocabTest_fb.stopped,too_fast_punish.thisRepN,too_fast_punish.thisTrialN,too_fast_punish.thisN,too_fast_punish.thisIndex,too_fast_punish.ran,vocabTestTrials.thisRepN,vocabTestTrials.thisTrialN,vocabTestTrials.thisN,vocabTestTrials.thisIndex,vocabTestTrials.ran,vocabEval.started,vocabEval.stopped,v_phase_end.keys,v_phase_end.rt,v_phase_end.duration,vocabPhase.thisRepN,vocabPhase.thisTrialN,vocabPhase.thisN,vocabPhase.thisIndex,vocabPhase.ran,sentLearnInstr.started,sentLearnInstr.stopped,sentenceLearnTrial.started,sentenceLearnTrial.stopped,sentLearnTrials.thisRepN,sentLearnTrials.thisTrialN,sentLearnTrials.thisN,sentLearnTrials.thisIndex,sentLearnTrials.ran,sentence,audio_sent,attentionCheck.started,attentionCheck.stopped,attn_chk_key_resp.keys,attn_chk_key_resp.corr,attn_chk_key_resp.rt,attn_chk_key_resp.duration,sentPraxInstr.started,sentPraxInstr.stopped,sentPraxP_instr.started,sentPraxP_instr.stopped,sentPraxP_pres.started,sentPraxP_pres.stopped,sentPraxP_trial.started,sentPraxP_resp,sentPraxP_rts,sentPraxP_trial.stopped,sentPrax_P_key_resp.keys,sentPrax_P_key_resp.rt,sentPrax_P_key_resp.duration,sentPraxP_fb.started,sentPraxP_fb.stopped,too_fast_punish3.thisRepN,too_fast_punish3.thisTrialN,too_fast_punish3.thisN,too_fast_punish3.thisIndex,too_fast_punish3.ran,sentPraxP_trials.thisRepN,sentPraxP_trials.thisTrialN,sentPraxP_trials.thisN,sentPraxP_trials.thisIndex,sentPraxP_trials.ran,session,list,target_img,audio_sentPrax,wordbank,foils,sentPraxC_instr.started,sentPraxC_instr.stopped,sentPraxC_pres.started,sentPraxC_pres.stopped,sentPraxC_res.started,sentPraxC_res.stopped,sentPrax_C_resp.keys,sentPrax_C_resp.corr,sentPrax_C_resp.rt,sentPrax_C_resp.duration,sentPraxC_fb.started,sentPraxC_fb.stopped,too_fast_punish2.thisRepN,too_fast_punish2.thisTrialN,too_fast_punish2.thisN,too_fast_punish2.thisIndex,too_fast_punish2.ran,sentPraxC_trials.thisRepN,sentPraxC_trials.thisTrialN,sentPraxC_trials.thisN,sentPraxC_trials.thisIndex,sentPraxC_trials.ran,postSess_qs.started,postSess_qs.stopped,learning.response,learning.rt,motivation.response,motivation.rt,attention.response,attention.rt,cvmtDelayTest.started,cvmtDelayTest.stopped,delay_key_resp.keys,delay_key_resp.corr,delay_key_resp.rt,delay_key_resp.duration,delayTrials.thisRepN,delayTrials.thisTrialN,delayTrials.thisN,delayTrials.thisIndex,delayTrials.ran,delay_design,delay_ans,cvmtVisDisc.started,cvmtVisDisc.stopped,vis_disc_key_resp.keys,vis_disc_key_resp.corr,vis_disc_key_resp.rt,vis_disc_key_resp.duration
,,117723,060,1,2024-03-10_16h46.55.745,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,42.3623,44.363,n,1,44.3635,44.3645,,0,,,44.3648,44.3659,,44.3664,44.3672,,0,9,9,9,1,cvmt/sample/s10.jpg,n,0.8402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,060,1,2024-03-10_16h46.55.745,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,44.3686,46.3699,n,0,46.3704,46.3715,,0,,,46.3719,52.5154,c,52.5158,57.9398,c,0,10,10,10,1,cvmt/sample/s11.jpg,o,0.6168,,6.1312,,5.4124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,060,1,2024-03-10_16h46.55.745,Memory and Syntax,2023.2.3,Win32,144.9275362,,,57.9508,63.0953,63.1143,65.1018,n,1,65.1018,65.1035,,0,,,65.1035,65.1045,,65.1045,65.105,,0,0,0,0,1,cvmt/test_items/t1.jpeg,n,1.2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,060,1,2024-03-10_16h46.55.745,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,65.1052,67.1013,n,1,67.1013,67.1015,,0,,,67.1015,67.1017,,67.1017,67.1017,,0,1,1,1,1,cvmt/test_items/t2.jpeg,n,1.2391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,060,1,2024-03-10_16h46.55.745,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,67.1019,69.1012,n,0,69.1013,69.1014,,0,,,69.1014,69.1018,,69.1018,69.102,,0,2,2,2,1,cvmt/test_items/t3.jpeg,o,0.9063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,060,1,2024-03-10_16h46.55.745,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,69.1022,71.1056,n,0,71.1056,71.1057,,0,,,71.1057,71.1059,,71.1059,71.1059,,0,3,3,3,1,cvmt/test_items/t4.jpeg,o,0.7576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,060,1,2024-03-10_16h46.55.745,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,71.1061,73.1075,n,0,73.1076,73.1078,,0,,,73.1078,73.1083,,73.1083,73.1084,,0,4,4,4,1,cvmt/test_items/t5.jpeg,o,0.5947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,060,1,2024-03-10_16h46.55.745,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,73.1088,75.1072,n,0,75.1073,75.1075,,0,,,75.1075,75.1081,,75.1081,75.1082,,0,5,5,5,1,cvmt/test_items/t6.jpeg,o,0.6232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,060,1,2024-03-10_16h46.55.745,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,75.1086,77.1042,n,0,77.1042,77.1043,,0,,,77.1043,77.1046,,77.1046,77.1047,,0,6,6,6,1,cvmt/test_items/t7.jpeg,o,0.8074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,060,1,2024-03-10_16h46.55.745,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,77.1048,79.1014,o,1,79.1015,79.1017,,0,,,79.1017,79.1023,,79.1024,79.1024,,0,7,7,7,1,cvmt/test_items/t8.jpeg,o,1.5157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,060,1,2024-03-10_16h46.55.745,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,79.1028,81.1017,n,0,81.1018,81.102,,0,,,81.1021,81.1024,,81.1024,81.1025,,0,8,8,8,1,cvmt/test_items/t9.jpeg,o,0.9108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,060,1,2024-03-10_16h46.55.745,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,81.1028,83.1051,o,1,83.1051,83.1051,,0,,,83.1051,83.1055,,83.1055,83.1055,,0,9,9,9,1,cvmt/test_items/t10.jpeg,o,0.8451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,060,1,2024-03-10_16h46.55.745,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,83.1057,85.1049,n,1,85.1049,85.105,,0,,,85.105,85.1053,,85.1053,85.1054,,0,10,10,10,1,cvmt/test_items/t11.jpeg,n,1.7909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,060,1,2024-03-10_16h46.55.745,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,85.1055,87.1043,n,0,87.1043,87.1045,,0,,,87.1045,87.1049,,87.1049,87.1049,,0,11,11,11,1,cvmt/test_items/t12.jpeg,o,0.9562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,060,1,2024-03-10_16h46.55.745,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,87.1051,89.1044,n,0,89.1045,89.1047,,0,,,89.1048,89.1054,,89.1055,89.1056,,0,12,12,12,1,cvmt/test_items/t13.jpeg,o,1.0892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,060,1,2024-03-10_16h46.55.745,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,89.106,91.104,n,0,91.1041,91.1044,,0,,,91.1044,91.1048,,91.1048,91.105,,0,13,13,13,1,cvmt/test_items/t14.jpeg,o,0.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,060,1,2024-03-10_16h46.55.745,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,91.1054,93.1002,o,1,93.1003,93.1005,,0,,,93.1006,93.1011,,93.1012,93.1012,,0,14,14,14,1,cvmt/test_items/t15.jpeg,o,1.0696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,060,1,2024-03-10_16h46.55.745,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,93.1016,95.1031,o,1,95.1033,95.1035,,0,,,95.1035,95.104,,95.104,95.1042,,0,15,15,15,1,cvmt/test_items/t16.jpeg,o,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
