load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,key_resp_15.rt,key_resp_15.duration,cvmt_final_samp_fb_key_resp.rt,cvmt_final_samp_fb_key_resp.duration,cvmt_key_resp.rt,cvmt_key_resp.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent,brocantoIntro.started,brocantoIntro.stopped,vocabInstr.started,vocabInstr.stopped,vocabLearnTrial.started,vocabLearnTrial.stopped,vocabLearnTrials.thisRepN,vocabLearnTrials.thisTrialN,vocabLearnTrials.thisN,vocabLearnTrials.thisIndex,vocabLearnTrials.ran,word,img,audio_vocab,version,vocabRepeat.started,vocabRepeat.stopped,vrepeat_key_resp.keys,vrepeat_key_resp.rt,vrepeat_key_resp.duration,vocabRep.thisRepN,vocabRep.thisTrialN,vocabRep.thisN,vocabRep.thisIndex,vocabRep.ran,vocabTestInstr.started,vocabTestInstr.stopped,vocabTest.started,vocabTest.stopped,vtest_key_resp.keys,vtest_key_resp.rt,vtest_key_resp.duration,vocabTest_fb.started,vocabTest_fb.stopped,too_fast_punish.thisRepN,too_fast_punish.thisTrialN,too_fast_punish.thisN,too_fast_punish.thisIndex,too_fast_punish.ran,vocabTestTrials.thisRepN,vocabTestTrials.thisTrialN,vocabTestTrials.thisN,vocabTestTrials.thisIndex,vocabTestTrials.ran,vocabEval.started,vocabEval.stopped,v_phase_end.keys,v_phase_end.rt,v_phase_end.duration,vocabPhase.thisRepN,vocabPhase.thisTrialN,vocabPhase.thisN,vocabPhase.thisIndex,vocabPhase.ran,sentLearnInstr.started,sentLearnInstr.stopped,sentenceLearnTrial.started,sentenceLearnTrial.stopped,sentLearnTrials.thisRepN,sentLearnTrials.thisTrialN,sentLearnTrials.thisN,sentLearnTrials.thisIndex,sentLearnTrials.ran,sentence,audio_sent,attentionCheck.started,attentionCheck.stopped,attn_chk_key_resp.keys,attn_chk_key_resp.corr,attn_chk_key_resp.rt,attn_chk_key_resp.duration,sentPraxInstr.started,sentPraxInstr.stopped,sentPraxP_instr.started,sentPraxP_instr.stopped,sentPraxP_pres.started,sentPraxP_pres.stopped,sentPraxP_trial.started,sentPraxP_resp,sentPraxP_rts,sentPraxP_trial.stopped,sentPrax_P_key_resp.keys,sentPrax_P_key_resp.rt,sentPrax_P_key_resp.duration,sentPraxP_fb.started,sentPraxP_fb.stopped,too_fast_punish3.thisRepN,too_fast_punish3.thisTrialN,too_fast_punish3.thisN,too_fast_punish3.thisIndex,too_fast_punish3.ran,sentPraxP_trials.thisRepN,sentPraxP_trials.thisTrialN,sentPraxP_trials.thisN,sentPraxP_trials.thisIndex,sentPraxP_trials.ran,session,list,target_img,audio_sentPrax,wordbank,foils,sentPraxC_instr.started,sentPraxC_instr.stopped,sentPraxC_pres.started,sentPraxC_pres.stopped,sentPraxC_res.started,sentPraxC_res.stopped,sentPrax_C_resp.keys,sentPrax_C_resp.corr,sentPrax_C_resp.rt,sentPrax_C_resp.duration,sentPraxC_fb.started,sentPraxC_fb.stopped,too_fast_punish2.thisRepN,too_fast_punish2.thisTrialN,too_fast_punish2.thisN,too_fast_punish2.thisIndex,too_fast_punish2.ran,sentPraxC_trials.thisRepN,sentPraxC_trials.thisTrialN,sentPraxC_trials.thisN,sentPraxC_trials.thisIndex,sentPraxC_trials.ran,postSess_qs.started,postSess_qs.stopped,learning.response,learning.rt,motivation.response,motivation.rt,attention.response,attention.rt,cvmtDelayTest.started,cvmtDelayTest.stopped,delay_key_resp.keys,delay_key_resp.corr,delay_key_resp.rt,delay_key_resp.duration,delayTrials.thisRepN,delayTrials.thisTrialN,delayTrials.thisN,delayTrials.thisIndex,delayTrials.ran,delay_design,delay_ans,cvmtVisDisc.started,cvmtVisDisc.stopped,vis_disc_key_resp.keys,vis_disc_key_resp.corr,vis_disc_key_resp.rt,vis_disc_key_resp.duration
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2816.2443,2818.7436,2818.7436,praz lu vode,[],2873.2617,"[""p"",""r"",""a"",""z"",""space"",""l"",""u"",""space"",""v"",""o"",""d"",""e"",""return""]","[49.534300000011626,49.99070000001757,50.25649999999996,50.9172000000176,51.107200000017656,52.021999999999935,52.423600000023725,52.7829999999999,53.916499999999814,53.99920000001748,54.1667000000175,54.35660000002372,54.490499999999884]","[null,null,null,null,null,null,null,null,null,null,null,null,null]",2873.2756,2874.2779,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,v3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu vode zayma li,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,1,1,brocanto/stims/img/sentence69.png,brocanto/stims/audio/lu_vode_zayma_li_1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2874.2784,2876.7781,2876.7782,gop lu blom lu vode,[],2882.612,"[""g"",""o"",""p"",""space"",""l"",""u"",""space"",""b"",""l"",""o"",""m"",""space"",""l"",""u"",""space"",""v"",""o"",""d"",""e"",""return""]","[0.456799999982195,0.6056999999877917,0.806799999982104,1.0834999999997308,1.373099999993883,1.7234000000057677,1.9734000000057677,2.722599999994145,2.974099999993996,3.1549999999997453,3.355999999999767,3.5391999999878863,3.772599999993872,4.00629999998182,4.198599999993803,5.216599999993832,5.324499999999716,5.4732999999819185,5.649599999993825,5.8080999999938285]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",2882.6264,2883.6283,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,v3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gop lu blom lu vode,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,1,1,brocanto/stims/img/sentence79.png,brocanto/stims/audio/gop_lu_blom_lu_vode_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2883.629,2886.1285,2886.1285,klin li lu troise,[],2915.2794,"[""k"",""l"",""i"",""n"",""space"",""l"",""i"",""space"",""l"",""u"",""space"",""t"",""r"",""o"",""i"",""s"",""e"",""return""]","[20.556500000000142,20.739500000000135,20.94260000002396,21.156800000012026,21.372600000023795,23.907500000000255,24.092700000017885,24.289100000024064,24.497700000018085,24.722700000017994,24.940900000005968,28.206900000006044,28.2892000000179,28.466200000018034,28.63970000001791,28.7567000000181,28.967300000012074,29.12670000001799]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",2915.2926,2916.2957,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,v3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu troise klin li,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,1,1,1,brocanto/stims/img/sentence106.png,brocanto/stims/audio/lu_troise_klin_li_1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2916.2964,2918.7958,2918.7959,yab lu neimo lu neep,[],2937.8468,"[""y"",""a"",""b"",""space"",""l"",""u"",""space"",""n"",""e"",""i"",""m"",""o"",""space"",""l"",""u"",""space"",""n"",""e"",""e"",""p"",""return""]","[6.575400000005629,6.758800000011888,6.9842000000176085,7.188900000006015,8.124300000011772,8.500900000005913,8.850700000017696,15.16680000001179,15.34890000000587,15.490499999999884,15.824700000017856,16.0422000000176,16.34230000001162,16.657400000005964,16.959499999999935,17.224100000023554,18.29330000001164,18.456800000011754,18.617900000005648,18.73949999999968,19.03520000001754]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",2937.8591,2938.8628,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,v3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yab lu neimo lu neep,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,1,1,1,brocanto/stims/img/sentence21.png,brocanto/stims/audio/yab_lu_neimo_lu_neep_1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938.8636,2941.3629,2941.363,yab lu blom lu vode,[],2949.3136,"[""y"",""a"",""b"",""space"",""l"",""u"",""space"",""b"",""l"",""o"",""m"",""space"",""l"",""u"",""space"",""v"",""o"",""d"",""e"",""return""]","[0.873599999993985,1.6571999999882792,1.9551999999880536,2.1664000000059787,2.616599999993923,2.9556999999881555,3.1888000000121792,3.48980000001211,3.739699999988261,3.939400000006117,4.166400000005979,4.356900000006135,4.57290000000603,4.816300000011779,5.005900000006022,7.2239000000058695,7.472599999994145,7.574099999993905,7.757099999993898,7.922900000005939]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",2949.3284,2950.3288,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,v3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yab lu blom lu vode,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,1,1,1,brocanto/stims/img/sentence7.png,brocanto/stims/audio/yab_lu_blom_lu_vode_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2950.3294,2952.8298,2952.8298,zayma lu neep,[],2965.6804,"[""z"",""a"",""y"",""a"",""N/A"",""left"",""m"",""a"",""space"",""l"",""u"",""space"",""n"",""e"",""e"",""p"",""return""]","[3.42539999997598,3.939799999981915,4.115499999999884,4.273799999982202,5.473099999994247,6.090499999999793,6.73959999999397,6.822599999994054,7.256399999976111,8.440500000000156,8.773499999999785,9.05039999997598,12.089199999988068,12.223299999981919,12.374199999987923,12.538799999982075,12.822999999999865]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",2965.6928,2966.6969,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,v3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu neep zayma li,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,1,1,1,brocanto/stims/img/sentence67.png,brocanto/stims/audio/lu_neep_zayma_li_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2966.6975,2969.1954,2969.1954,noyka lu neimo lu troise,[],3019.6479,"[""n"",""o"",""y"",""k"",""a"",""space"",""l"",""u"",""space"",""n"",""e"",""i"",""m"",""o"",""space"",""l"",""u"",""space"",""t"",""r"",""o"",""i"",""s"",""e"",""return""]","[41.30119999998806,41.486799999982395,42.31819999998834,42.684999999999945,42.833399999976336,43.00199999999995,43.652000000000044,43.92769999998836,44.144699999988006,45.901899999976195,46.66029999998227,46.82839999997623,47.08469999998806,47.26109999999426,47.4670000000001,47.683500000000095,47.95209999999406,48.150799999982155,49.399199999988014,49.551399999976184,49.717599999994036,49.903599999994185,50.02829999998221,50.2331999999883,50.4323999999765]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",3019.6556,3020.6481,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,v3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,noyka lu neep lu troise,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,1,1,1,brocanto/stims/img/sentence39.png,brocanto/stims/audio/noyka_lu_neep_lu_troise_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3020.6488,3023.147,3023.147,li lu troise,[],3034.9976,"[""l"",""i"",""space"",""l"",""i"",""space"",""left"",""left"",""u"",""space"",""t"",""r"",""o"",""i"",""s"",""e"",""return""]","[3.107400000006237,3.325400000006084,3.5599999999999454,3.957600000023831,4.244300000012117,4.558100000023842,5.177400000005946,5.358100000024024,6.024300000011863,6.318200000017896,10.557200000017929,10.673300000012205,10.923100000024078,11.158500000000004,11.39080000001195,11.575300000012248,11.834499999999935]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",3035.0102,3035.9983,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,v3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu troise praz li,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,1,1,1,brocanto/stims/img/sentence34.png,brocanto/stims/audio/lu_troise_praz_li_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3035.999,3038.4973,3038.4973,nim lu vode lu pleck,[],3049.8989,"[""n"",""i"",""m"",""space"",""l"",""u"",""space"",""v"",""o"",""d"",""e"",""r"",""space"",""l"",""left"",""left"",""left"",""e"",""space"",""l"",""u"",""space"",""p"",""l"",""e"",""c"",""v"",""k"",""N/A"",""left"",""left"",""k"",""return""]","[0.3380999999940286,0.6082999999821368,0.8879000000060842,1.13919999998825,1.4220999999938613,1.6891999999879772,1.9422999999819694,2.222599999994145,2.3719000000060078,2.556799999982104,2.757299999982024,2.757799999982126,2.887499999999818,3.138500000000022,3.8544999999999163,4.022699999988163,4.322299999982079,4.589299999981904,4.8880999999942105,5.154199999988123,5.3890999999939595,5.58849999999984,7.255799999982173,7.438199999988228,7.565900000005968,8.433900000005906,8.441699999988032,8.682599999994181,9.805699999988065,10.35550000000012,10.539400000006026,11.083900000005997,11.37240000000611]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",3049.911,3050.9152,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,v3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nim lu vode lu pleck,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,1,1,1,brocanto/stims/img/sentence129.png,brocanto/stims/audio/nim_lu_vode_lu_pleck_1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050.9158,3053.4153,3053.4154,li lu pleck,[],3064.2159,"[""l"",""i"",""space"",""l"",""u"",""space"",""p"",""l"",""e"",""c"",""k"",""return""]","[0.4402000000177395,1.0574999999998909,1.5744000000058804,1.8404999999997926,2.2578000000116845,2.5399999999999636,8.506200000017543,8.723800000011579,9.605900000005931,9.918200000017805,10.307599999993727,10.773200000017823]","[null,null,null,null,null,null,null,null,null,null,null,null]",3064.2299,3065.2322,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,v3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu pleck klin li,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,1,1,1,brocanto/stims/img/sentence108.png,brocanto/stims/audio/lu_pleck_klin_li_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3065.2328,3067.7325,3067.7325,nim lu li blom,[],3085.0998,"[""n"",""i"",""m"",""left"",""left"",""left"",""l"",""i"",""left"",""left"",""n"",""i"",""m"",""l"",""u"",""left"",""left"",""space"",""l"",""u"",""space"",""l"",""i"",""space"",""b"",""l"",""o"",""m"",""return""]","[0.4918000000120628,1.622800000011921,1.9812000000179069,3.056900000006408,3.307400000006055,3.4905000000003383,3.9233000000122047,4.182000000000244,5.356900000006135,5.625,6.1659000000063315,6.4072000000182925,6.657099999994443,8.473500000000058,8.833099999994374,9.523800000012216,9.6925999999944,10.025599999994483,10.300000000000182,10.624000000000251,10.839099999994232,11.42470000001822,11.707000000000335,12.007099999994352,15.892500000000382,16.20720000001802,16.417900000006284,17.024000000000342,17.340099999994436]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",3085.112,3086.116,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,v3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu blom nim li,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,1,1,1,brocanto/stims/img/sentence110.png,brocanto/stims/audio/lu_blom_nim_li_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3086.1168,3088.6157,3088.6157,nim lu troisw,[],3101.2991,"[""n"",""i"",""m"",""space"",""l"",""u"",""space"",""b"",""left"",""t"",""r"",""p"",""left"",""o"",""i"",""s"",""w"",""return""]","[0.4717999999820677,0.6390999999939595,0.873599999993985,1.1262999999817112,1.3821999999877335,2.426499999999578,2.6569000000058622,4.824199999987741,5.8074000000056,9.67429999998194,9.906199999988075,10.356199999987894,11.524599999993825,12.02429999998185,12.207599999993818,12.290900000005877,12.483799999981784,12.665699999987737]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",3101.3127,3102.2997,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118531,098,1,2024-03-12_14h38.53.594,Memory and Syntax,2023.2.3,MacIntel,63.69426752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,v3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu troise nim li,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,1,1,1,brocanto/stims/img/sentence112.png,brocanto/stims/audio/lu_troise_nim_li_1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
