load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,gjt_load.started,gjt_load.stopped,gjtInstr2.started,gjtInstr2.stopped,gjtMS_pres.started,gjtMS_pres.stopped,gjtMS_res.started,gjtMS_res.stopped,gjt_key_resp_2.keys,gjt_key_resp_2.corr,gjt_key_resp_2.rt,gjt_key_resp_2.duration,gjtMS_trials.thisRepN,gjtMS_trials.thisTrialN,gjtMS_trials.thisN,gjtMS_trials.thisIndex,gjtMS_trials.ran,version,list,sentence,arg_str,old_or_new,test_item,condition,gjt_corrAns,img,audio,asrt.started,asrt,asrt.stopped
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,92.5248,99.0126,99.0126,101.057,n,1,0.3164,,0,9,9,9,1,v4.1,1,lu blom nim li,intransitive,new,lu blom nim,ungrammatical,n,brocanto/stims/img/sentence105.png,brocanto/stims/audio/lu_blom_nim_li_1.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,101.0782,107.573,107.5731,109.6167,n,1,0.5496,,0,10,10,10,1,v4.1,1,klin lu neimo lu vode,transitive,old,lu neimo klin lu vode,ungrammatical,n,brocanto/stims/img/sentence101.png,brocanto/stims/audio/klin_lu_neimo_lu_vode_1.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,109.6263,116.116,116.116,118.1608,n,1,0.3993,,0,11,11,11,1,v4.1,1,lu blom noyka li,intransitive,old,lu blom noyka,ungrammatical,n,brocanto/stims/img/sentence33.png,brocanto/stims/audio/lu_blom_noyka_li_2.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,118.1812,124.659,124.6591,126.7035,y,0,0.4363,,0,12,12,12,1,v4.1,1,yab lu vode lu neep,transitive,new,yab lu neep lu vode,filler,n,brocanto/stims/img/sentence131.png,brocanto/stims/audio/yab_lu_vode_lu_neep_1.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,126.7133,133.2026,133.2027,135.2477,y,1,0.2834,,0,13,13,13,1,v4.1,1,zayma lu blom lu vode,transitive,new,zayma lu blom lu vode,grammatical,y,brocanto/stims/img/sentence49.png,brocanto/stims/audio/zayma_lu_blom_lu_vode_1.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,135.268,141.7633,141.7633,143.807,y,1,0.2834,,0,14,14,14,1,v4.1,1,lu blom yab li,intransitive,old,lu blom yab li,grammatical,y,brocanto/stims/img/sentence111.png,brocanto/stims/audio/lu_blom_yab_li_2.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,143.8274,150.3229,150.3231,152.3675,y,1,0.571,,0,15,15,15,1,v4.1,1,lu blom yab li,intransitive,old,lu blom yab li,grammatical,y,brocanto/stims/img/sentence111.png,brocanto/stims/audio/lu_blom_yab_li_2.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,152.3901,158.866,158.866,160.9105,y,1,0.6494,,0,16,16,16,1,v4.1,1,praz lu troise lu neep,transitive,old,praz lu troise lu neep,filler,y,brocanto/stims/img/sentence22.png,brocanto/stims/audio/praz_lu_troise_lu_neep_1.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,160.9336,167.4099,167.4099,169.454,n,1,0.2533,,0,17,17,17,1,v4.1,1,klin lu vode lu neep,transitive,new,lu vode klin lu neep,ungrammatical,n,brocanto/stims/img/sentence89.png,brocanto/stims/audio/klin_lu_vode_lu_neep_2.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,169.4752,175.9692,175.9692,178.0138,y,1,0.2995,,0,18,18,18,1,v4.1,1,lu pleck yab li,intransitive,old,lu pleck yab li,grammatical,y,brocanto/stims/img/sentence109.png,brocanto/stims/audio/lu_pleck_yab_li_2.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,178.0346,184.5124,184.5124,186.5568,y,1,0.3897,,0,19,19,19,1,v4.1,1,lu pleck yab li,intransitive,old,lu pleck yab li,grammatical,y,brocanto/stims/img/sentence109.png,brocanto/stims/audio/lu_pleck_yab_li_1.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,186.5682,193.0563,193.0563,195.1013,n,1,0.374,,0,20,20,20,1,v4.1,1,lu pleck noyka li,intransitive,old,pleck lu noyka li,filler,n,brocanto/stims/img/sentence31.png,brocanto/stims/audio/lu_pleck_noyka_li_2.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,195.1227,201.6163,201.6163,203.6606,y,1,0.286,,0,21,21,21,1,v4.1,1,lu neep gop li,intransitive,new,lu neep gop li,filler,y,brocanto/stims/img/sentence68.png,brocanto/stims/audio/lu_neep_gop_li_1.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,203.6816,210.1597,210.1598,212.2042,y,1,0.2848,,0,22,22,22,1,v4.1,1,lu neep gop li,intransitive,new,lu neep gop li,filler,y,brocanto/stims/img/sentence68.png,brocanto/stims/audio/lu_neep_gop_li_1.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.2344,,592.2941
