load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cspan_instr.started,cspan_instr.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,show_letters.started,show_letters.stopped,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,recall.started,simple_recall,recall.stopped,simple_recall_corr,simple_recall_corrkeys,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,instructions_processing_cspan.started,instructions_processing_cspan.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,trials_processing.started,digit_answer,trials_processing.stopped,RT_list,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,cspan_feedback.started,cspan_feedback.stopped,opspan_trials.thisRepN,opspan_trials.thisTrialN,opspan_trials.thisN,opspan_trials.thisIndex,opspan_trials.ran,Task,Trial,Problem,Operation_answer,final_feedback.started,processing_score,sumRT,meanRT,sumdiff,sd,RT,final_feedback.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,instructions_complex_prac.started,instructions_complex_prac.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials_processing_prac.started,trials_processing_prac.stopped,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,key_resp_11.duration,feedback_quick.started,operation_correct,feedback_quick.stopped,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,show_letters_prac.started,show_letters_prac.stopped,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,recall_prac.started,complex_recall_prac,recall_prac.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,feedback_2.started,feedback_2.stopped,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,instructions_complex.started,instructions_complex.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,trials_processing_2.started,trials_processing_2.stopped,key_resp_12.keys,key_resp_12.corr,key_resp_12.rt,key_resp_12.duration,feedback_quick_2.started,feedback_quick_2.stopped,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,show_letters_2.started,show_letters_2.stopped,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,recall_2.started,recall_2.stopped,complex_recall_corr,complex_recall_corrkeys,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,key_resp_13.duration,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,cspan_finished.started,cspan_finished.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,brocantoIntro.started,brocantoIntro.stopped,vocabInstr.started,vocabInstr.stopped,vocabLearnTrial.started,vocabLearnTrial.stopped,vocabLearnTrials.thisRepN,vocabLearnTrials.thisTrialN,vocabLearnTrials.thisN,vocabLearnTrials.thisIndex,vocabLearnTrials.ran,word,img,audio_vocab,version,vocabRepeat.started,vocabRepeat.stopped,vrepeat_key_resp.keys,vrepeat_key_resp.rt,vrepeat_key_resp.duration,vocabRep.thisRepN,vocabRep.thisTrialN,vocabRep.thisN,vocabRep.thisIndex,vocabRep.ran,vocabTestInstr.started,vocabTestInstr.stopped,vocabTest.started,vocabTest.stopped,vtest_key_resp.keys,vtest_key_resp.rt,vtest_key_resp.duration,vocabTest_fb.started,vocabTest_fb.stopped,too_fast_punish.thisRepN,too_fast_punish.thisTrialN,too_fast_punish.thisN,too_fast_punish.thisIndex,too_fast_punish.ran,vocabTestTrials.thisRepN,vocabTestTrials.thisTrialN,vocabTestTrials.thisN,vocabTestTrials.thisIndex,vocabTestTrials.ran,vocabEval.started,vocabEval.stopped,v_phase_end.keys,v_phase_end.rt,v_phase_end.duration,vocabPhase.thisRepN,vocabPhase.thisTrialN,vocabPhase.thisN,vocabPhase.thisIndex,vocabPhase.ran,sentLearnInstr.started,sentLearnInstr.stopped,sentenceLearnTrial.started,sentenceLearnTrial.stopped,sentLearnTrials.thisRepN,sentLearnTrials.thisTrialN,sentLearnTrials.thisN,sentLearnTrials.thisIndex,sentLearnTrials.ran,sentence,audio_sent,attentionCheck.started,attentionCheck.stopped,attn_chk_key_resp.keys,attn_chk_key_resp.corr,attn_chk_key_resp.rt,attn_chk_key_resp.duration,sentPraxInstr.started,sentPraxInstr.stopped,sentPraxC_instr.started,sentPraxC_instr.stopped,sentPraxC_pres.started,sentPraxC_pres.stopped,sentPraxC_res.started,sentPraxC_res.stopped,sentPrax_C_resp.keys,sentPrax_C_resp.corr,sentPrax_C_resp.rt,sentPrax_C_resp.duration,sentPraxC_fb.started,sentPraxC_fb.stopped,too_fast_punish2.thisRepN,too_fast_punish2.thisTrialN,too_fast_punish2.thisN,too_fast_punish2.thisIndex,too_fast_punish2.ran,sentPraxC_trials.thisRepN,sentPraxC_trials.thisTrialN,sentPraxC_trials.thisN,sentPraxC_trials.thisIndex,sentPraxC_trials.ran,session,list,condition,target_img,audio_sentPrax,wordbank,foils,sentPraxP_instr.started,sentPraxP_instr.stopped,sentPraxP_pres.started,sentPraxP_pres.stopped,sentPraxP_trial.started,sentPraxP_resp,sentPraxP_rts,sentPraxP_trial.stopped,sentPrax_P_key_resp.keys,sentPrax_P_key_resp.rt,sentPrax_P_key_resp.duration,sentPraxP_fb.started,sentPraxP_fb.stopped,too_fast_punish3.thisRepN,too_fast_punish3.thisTrialN,too_fast_punish3.thisN,too_fast_punish3.thisIndex,too_fast_punish3.ran,sentPraxP_trials.thisRepN,sentPraxP_trials.thisTrialN,sentPraxP_trials.thisN,sentPraxP_trials.thisIndex,sentPraxP_trials.ran,postSess_qs.started,postSess_qs.stopped,learning.response,learning.rt,motivation.response,motivation.rt,attention.response,attention.rt
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.1523,1636.6444,1636.6445,lu pleck gop li,[],1644.1948,"[""l"",""u"",""space"",""p"",""l"",""e"",""k"",""left"",""c"",""k"",""space"",""g"",""o"",""p"",""space"",""l"",""i"",""return""]","[1.0142000000475946,1.18100000000004,1.811899999976049,2.19399999999996,2.2523999999762054,2.3431000000239237,2.562600000023849,3.6246000000237473,3.784600000023829,3.9329999999999927,4.072100000023738,6.80760000002374,6.8826000000237855,6.963500000000067,7.080700000047727,7.18100000000004,7.247000000000071,7.529399999976249]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1644.2027,1645.2045,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu pleck gop li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,intransitive,brocanto/stims/img/sentence71.png,brocanto/stims/audio/lu_pleck_gop_li_1.,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645.2057,1647.6978,1647.698,yab lu troise lu neep,[],1651.7371,"[""y"",""a"",""b"",""space"",""l"",""u"",""space"",""t"",""r"",""o"",""i"",""s"",""e"",""space"",""l"",""u"",""space"",""n"",""e"",""e"",""p"",""return""]","[0.7926000000238673,0.90300000000002,0.9977000000478711,1.4133999999762636,1.6293999999761581,1.7145000000000437,1.8293999999762036,1.8956000000239328,1.9506000000239965,2.076999999999998,2.3105000000000473,2.4382999999525055,2.5550000000000637,2.7330000000001746,3.092299999952502,3.2164999999999964,3.408000000000129,3.590200000047844,3.6568999999763037,3.7723999999761872,3.8666000000239364,4.010700000047791]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1651.7455,1652.736,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yab lu troise lu neep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,transitive,brocanto/stims/img/sentence129.png,brocanto/stims/audio/yab_lu_troise_lu_neep_1.,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.7363,1655.2317,1655.2318,klin lu neep lu blom,[],1658.6839,"[""k"",""l"",""i"",""n"",""space"",""l"",""u"",""space"",""n"",""e"",""e"",""p"",""space"",""l"",""u"",""space"",""b"",""l"",""o"",""m"",""return""]","[0.310299999952349,0.44389999997611085,0.645899999976109,0.7086000000238073,0.8157999999523327,0.9451999999284908,1.0606000000238964,1.19039999997608,1.4990000000000236,1.5781000000238237,1.7402999999524127,1.8234999999999673,1.9402999999522308,2.041100000023789,2.1468999999760854,2.3046999999285163,2.888600000023871,2.9204999999999472,3.1196000000238655,3.1697999999523745,3.4296999999285163]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1658.6918,1659.6823,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,klin lu neep lu blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,transitive,brocanto/stims/img/sentence98.png,brocanto/stims/audio/klin_lu_neep_lu_blom_1.,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.6829,1662.1796,1662.1796,lu blom gop li,[],1665.1046,"[""l"",""u"",""space"",""b"",""l"",""o"",""m"",""space"",""g"",""o"",""p"",""space"",""l"",""i"",""return""]","[0.40029999995226717,0.5992999999523363,0.9636000000239164,1.2194999999999254,1.3042000000477856,1.5278999999761709,1.6140000000000327,1.8949999999999818,2.128100000023778,2.2213999999762564,2.3032000000478092,2.4276000000238582,2.5599999999999454,2.643500000000131,2.9090000000001055]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1665.1119,1666.1146,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu blom gop li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,intransitive,brocanto/stims/img/sentence67.png,brocanto/stims/audio/lu_blom_gop_li_1.,,,,,,,,,,,,,,,,,,,,,0,20,20,20,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.1154,1668.6075,1668.6076,praz lu neep lu blom,[],1673.3781,"[""p"",""r"",""a"",""z"",""space"",""l"",""u"",""space"",""n"",""e"",""e"",""p"",""space"",""l"",""u"",""space"",""b"",""l"",""o"",""m"",""return""]","[0.349699999928589,0.44909999990477445,0.5315000000000509,0.7533999999761818,0.8975999999047417,1.0653999999763073,1.167099999904849,1.3132999999525055,1.4645000000000437,1.5677999999525127,1.7187999999523527,2.4945999999047217,3.4743999999761854,3.5962999999524072,3.7590000000000146,3.887299999952347,4.122799999952349,4.239699999928689,4.393000000000029,4.488000000000056,4.742099999904667]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1673.3851,1674.3749,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,praz lu neep lu blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,transitive,brocanto/stims/img/sentence26.png,brocanto/stims/audio/praz_lu_neep_lu_blom_2.,,,,,,,,,,,,,,,,,,,,,0,21,21,21,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.3758,1676.8685,1676.8686,lu pleck yab li,[],1679.299,"[""l"",""u"",""space"",""p"",""l"",""e"",""c"",""k"",""space"",""y"",""a"",""b"",""space"",""l"",""i"",""return""]","[0.4828999999760981,0.5995000000000346,0.7337999999522253,0.91470000004756,0.9867000000476764,1.0807000000477274,1.2117999999522908,1.3141000000237,1.5347000000476783,1.6620000000000346,1.7618999999760945,1.84829999995236,1.9952000000475891,2.1008999999760363,2.1937000000475564,2.4099999999998545]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1679.2998,1680.292,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu pleck yab li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,intransitive,brocanto/stims/img/sentence113.png,brocanto/stims/audio/lu_pleck_yab_li_2.,,,,,,,,,,,,,,,,,,,,,0,22,22,22,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.293,1682.7856,1682.7858,zayma lu troise lu neep,[],1686.9782,"[""z"",""a"",""y"",""m"",""a"",""space"",""l"",""u"",""space"",""t"",""r"",""o"",""i"",""s"",""e"",""space"",""l"",""u"",""space"",""n"",""e"",""e"",""p"",""return""]","[0.3172999999521835,0.5316000000236727,0.9132999999521871,1.3129999999998745,1.4551000000237764,1.5456000000237964,1.8782999999523327,2.05889999997612,2.2268999999760126,2.431199999928367,2.5111000000238164,2.6456999999284108,2.6979999999998654,2.847299999952156,2.9156000000236872,3.007999999999811,3.1569999999999254,3.29260000002364,3.4406999999284835,3.538199999928338,3.706899999976031,3.877999999999929,3.988100000023678,4.171499999999924]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1686.986,1687.9877,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zayma lu troise lu neep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,transitive,brocanto/stims/img/sentence51.png,brocanto/stims/audio/zayma_lu_troise_lu_neep_2.,,,,,,,,,,,,,,,,,,,,,0,23,23,23,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.9886,1690.4813,1690.4814,lu neimo gop li,[],1694.3912,"[""l"",""u"",""space"",""n"",""e"",""i"",""m"",""o"",""space"",""g"",""o"",""p"",""space"",""l"",""i"",""return""]","[0.8654000000951783,0.9824999999998454,1.1151000000236309,1.2344000000953201,1.3132000000475728,1.4327000000475891,1.5939999999998236,1.7618000000713891,1.928300000071431,3.1686000000238437,3.2749999999998636,3.3424000000952674,3.445499999999811,3.57420000004754,3.6742000000476764,3.8893000000714437]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1694.392,1695.3846,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu vode gop li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,intransitive,brocanto/stims/img/sentence68.png,brocanto/stims/audio/lu_vode_gop_li_2.,,,,,,,,,,,,,,,,,,,,,0,24,24,24,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.3853,1697.8772,1697.8772,yab lu neimo lu vode,[],1703.2504,"[""y"",""a"",""b"",""space"",""l"",""u"",""space"",""n"",""e"",""i"",""m"",""o"",""space"",""l"",""u"",""space"",""v"",""o"",""d"",""e"",""return""]","[0.5082999999522144,0.6316000000238091,0.7063999999761563,0.8308999999760545,0.9481999999284199,1.046699999928478,1.114299999952209,1.235600000023851,1.3143999999761036,1.412499999999909,1.5966000000237273,1.7461000000237163,2.8431999999284017,3.889199999928451,4.023999999999887,4.194100000023809,4.415799999952242,4.588399999975991,4.62139999997612,4.847699999928409,5.352299999952265]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1703.2577,1704.2605,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yab lu neimo lu vode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,transitive,brocanto/stims/img/sentence131.png,brocanto/stims/audio/yab_lu_neimo_lu_vode_2.,,,,,,,,,,,,,,,,,,,,,0,25,25,25,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.261,1706.7532,1706.7533,lu neep gop li,[],1710.9421,"[""l"",""u"",""space"",""n"",""e"",""e"",""p"",""space"",""g"",""o"",""p"",""space"",""l"",""i"",""return""]","[0.39709999990463984,0.521599999904538,0.8147999999523563,0.9483999999761181,1.1420999999045307,1.30600000000004,1.4467999999521908,1.5769999999999982,2.3769999999999527,2.4602999999522126,2.5432999999522963,2.7092999999522362,2.9480999999045707,3.090399999976171,4.1642999999521635]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",1710.9485,1711.9394,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu neep gop li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,intransitive,brocanto/stims/img/sentence72.png,brocanto/stims/audio/lu_neep_gop_li_1.,,,,,,,,,,,,,,,,,,,,,0,26,26,26,1,,,,,,,,
