load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,gjt_load.started,gjt_load.stopped,gjtInstr2.started,gjtInstr2.stopped,gjtMS_pres.started,gjtMS_pres.stopped,gjtMS_res.started,gjtMS_res.stopped,gjt_key_resp_2.keys,gjt_key_resp_2.corr,gjt_key_resp_2.rt,gjt_key_resp_2.duration,gjtMS_trials.thisRepN,gjtMS_trials.thisTrialN,gjtMS_trials.thisN,gjtMS_trials.thisIndex,gjtMS_trials.ran,version,list,sentence,arg_str,old_or_new,test_item,condition,gjt_corrAns,img,audio,asrt.started,asrt,asrt.stopped
,,108000,105,2,2024-04-08_15h32.58.851,Memory and Syntax,2023.2.3,Win32,60.97560976,,,,,88.5128,95.0195,95.0197,97.0472,n,1,0.4158,,0,9,9,9,1,v4.1,1,lu blom nim li,intransitive,new,lu blom nim,ungrammatical,n,brocanto/stims/img/sentence105.png,brocanto/stims/audio/lu_blom_nim_li_1.,,,
,,108000,105,2,2024-04-08_15h32.58.851,Memory and Syntax,2023.2.3,Win32,60.97560976,,,,,97.0665,103.5628,103.5628,105.6072,n,1,0.2869,,0,10,10,10,1,v4.1,1,klin lu neimo lu vode,transitive,old,lu neimo klin lu vode,ungrammatical,n,brocanto/stims/img/sentence101.png,brocanto/stims/audio/klin_lu_neimo_lu_vode_1.,,,
,,108000,105,2,2024-04-08_15h32.58.851,Memory and Syntax,2023.2.3,Win32,60.97560976,,,,,105.616,112.1062,112.1062,114.1508,n,1,0.3164,,0,11,11,11,1,v4.1,1,lu blom noyka li,intransitive,old,lu blom noyka,ungrammatical,n,brocanto/stims/img/sentence33.png,brocanto/stims/audio/lu_blom_noyka_li_2.,,,
,,108000,105,2,2024-04-08_15h32.58.851,Memory and Syntax,2023.2.3,Win32,60.97560976,,,,,114.1614,120.6492,120.6492,122.6933,y,0,0.5207,,0,12,12,12,1,v4.1,1,yab lu vode lu neep,transitive,new,yab lu neep lu vode,filler,n,brocanto/stims/img/sentence131.png,brocanto/stims/audio/yab_lu_vode_lu_neep_1.,,,
,,108000,105,2,2024-04-08_15h32.58.851,Memory and Syntax,2023.2.3,Win32,60.97560976,,,,,122.7033,129.1941,129.1942,131.2377,y,1,0.3823,,0,13,13,13,1,v4.1,1,zayma lu blom lu vode,transitive,new,zayma lu blom lu vode,grammatical,y,brocanto/stims/img/sentence49.png,brocanto/stims/audio/zayma_lu_blom_lu_vode_1.,,,
,,108000,105,2,2024-04-08_15h32.58.851,Memory and Syntax,2023.2.3,Win32,60.97560976,,,,,131.2456,137.737,137.7371,139.7816,y,1,0.2493,,0,14,14,14,1,v4.1,1,lu blom yab li,intransitive,old,lu blom yab li,grammatical,y,brocanto/stims/img/sentence111.png,brocanto/stims/audio/lu_blom_yab_li_2.,,,
,,108000,105,2,2024-04-08_15h32.58.851,Memory and Syntax,2023.2.3,Win32,60.97560976,,,,,139.7914,146.2805,146.2807,148.3246,y,1,0.3395,,0,15,15,15,1,v4.1,1,lu blom yab li,intransitive,old,lu blom yab li,grammatical,y,brocanto/stims/img/sentence111.png,brocanto/stims/audio/lu_blom_yab_li_2.,,,
,,108000,105,2,2024-04-08_15h32.58.851,Memory and Syntax,2023.2.3,Win32,60.97560976,,,,,148.3359,154.8403,154.8404,156.8845,y,1,0.5495,,0,16,16,16,1,v4.1,1,praz lu troise lu neep,transitive,old,praz lu troise lu neep,filler,y,brocanto/stims/img/sentence22.png,brocanto/stims/audio/praz_lu_troise_lu_neep_1.,,,
,,108000,105,2,2024-04-08_15h32.58.851,Memory and Syntax,2023.2.3,Win32,60.97560976,,,,,156.8932,163.3839,163.3841,165.4286,n,1,0.2521,,0,17,17,17,1,v4.1,1,klin lu vode lu neep,transitive,new,lu vode klin lu neep,ungrammatical,n,brocanto/stims/img/sentence89.png,brocanto/stims/audio/klin_lu_vode_lu_neep_2.,,,
,,108000,105,2,2024-04-08_15h32.58.851,Memory and Syntax,2023.2.3,Win32,60.97560976,,,,,165.4381,171.9268,171.9271,173.9715,y,1,0.9711,,0,18,18,18,1,v4.1,1,lu pleck yab li,intransitive,old,lu pleck yab li,grammatical,y,brocanto/stims/img/sentence109.png,brocanto/stims/audio/lu_pleck_yab_li_2.,,,
,,108000,105,2,2024-04-08_15h32.58.851,Memory and Syntax,2023.2.3,Win32,60.97560976,,,,,173.9799,180.4703,180.4705,182.5143,y,1,0.2845,,0,19,19,19,1,v4.1,1,lu pleck yab li,intransitive,old,lu pleck yab li,grammatical,y,brocanto/stims/img/sentence109.png,brocanto/stims/audio/lu_pleck_yab_li_1.,,,
,,108000,105,2,2024-04-08_15h32.58.851,Memory and Syntax,2023.2.3,Win32,60.97560976,,,,,182.523,189.0138,189.014,191.0587,n,1,0.1804,,0,20,20,20,1,v4.1,1,lu pleck noyka li,intransitive,old,pleck lu noyka li,filler,n,brocanto/stims/img/sentence31.png,brocanto/stims/audio/lu_pleck_noyka_li_2.,,,
,,108000,105,2,2024-04-08_15h32.58.851,Memory and Syntax,2023.2.3,Win32,60.97560976,,,,,191.0677,197.5572,197.5574,199.6057,y,1,0.3157,,0,21,21,21,1,v4.1,1,lu neep gop li,intransitive,new,lu neep gop li,filler,y,brocanto/stims/img/sentence68.png,brocanto/stims/audio/lu_neep_gop_li_1.,,,
,,108000,105,2,2024-04-08_15h32.58.851,Memory and Syntax,2023.2.3,Win32,60.97560976,,,,,199.6165,206.1168,206.1169,208.1611,y,1,0.1161,,0,22,22,22,1,v4.1,1,lu neep gop li,intransitive,new,lu neep gop li,filler,y,brocanto/stims/img/sentence68.png,brocanto/stims/audio/lu_neep_gop_li_1.,,,
,,108000,105,2,2024-04-08_15h32.58.851,Memory and Syntax,2023.2.3,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.1754,,679.9677
