load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,key_resp_15.rt,key_resp_15.duration,cvmt_key_resp.rt,cvmt_key_resp.duration,cvmt_final_samp_fb_key_resp.rt,cvmt_final_samp_fb_key_resp.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,313.0529,315.0523,o,1,315.0525,315.0526,,0,,,315.0526,315.0533,,315.0534,315.0535,,0,41,41,41,1,cvmt/test_items/t42.jpeg,o,,,1.1524,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,315.0538,317.0545,o,1,317.0546,317.0549,,0,,,317.055,317.0555,,317.0555,317.0556,,0,42,42,42,1,cvmt/test_items/t43.jpeg,o,,,0.8699,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,317.0561,319.0528,n,1,319.0528,319.0531,,0,,,319.0531,319.0538,,319.0539,319.054,,0,43,43,43,1,cvmt/test_items/t44.jpeg,n,,,0.6452,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,319.0543,321.0532,n,0,321.0533,321.0536,,0,,,321.0536,321.0542,,321.0543,321.0544,,0,44,44,44,1,cvmt/test_items/t45.jpeg,o,,,0.9468,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,321.0546,323.0524,n,0,323.0525,323.0528,,0,,,323.0528,323.0535,,323.0535,323.0536,,0,45,45,45,1,cvmt/test_items/t46.jpeg,o,,,0.7001,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,323.0539,325.0524,o,1,325.0525,325.0527,,0,,,325.0528,325.0534,,325.0535,325.0536,,0,46,46,46,1,cvmt/test_items/t47.jpeg,o,,,0.9164,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,325.0538,327.0554,o,0,327.0555,327.0558,,0,,,327.0558,327.0563,,327.0564,327.0566,,0,47,47,47,1,cvmt/test_items/t48.jpeg,n,,,0.9304,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,327.0569,329.0533,n,0,329.0534,329.0537,,0,,,329.0538,329.0544,,329.0544,329.0545,,0,48,48,48,1,cvmt/test_items/t49.jpeg,o,,,0.8939,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,329.0548,331.0549,o,1,331.055,331.0553,,0,,,331.0553,331.0558,,331.0559,331.056,,0,49,49,49,1,cvmt/test_items/t50.jpeg,o,,,1.0117,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,331.0564,333.0546,n,1,333.0546,333.055,,0,,,333.055,333.0556,,333.0557,333.0558,,0,50,50,50,1,cvmt/test_items/t51.jpeg,n,,,0.6269,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,333.0561,335.0528,o,1,335.0529,335.0533,,0,,,335.0533,335.0539,,335.0539,335.054,,0,51,51,51,1,cvmt/test_items/t52.jpeg,o,,,0.7773,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,335.0542,337.0547,n,0,337.0548,337.0551,,0,,,337.0551,337.0559,,337.0559,337.056,,0,52,52,52,1,cvmt/test_items/t53.jpeg,o,,,0.615,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,337.0563,339.0544,n,0,339.0545,339.0548,,0,,,339.0548,339.0554,,339.0555,339.0556,,0,53,53,53,1,cvmt/test_items/t54.jpeg,o,,,0.6957,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,339.056,341.0557,o,1,341.0558,341.056,,0,,,341.0561,341.0567,,341.0567,341.057,,0,54,54,54,1,cvmt/test_items/t55.jpeg,o,,,0.577,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,341.0574,343.0542,n,0,343.0543,343.0545,,0,,,343.0545,343.0552,,343.0552,343.0554,,0,55,55,55,1,cvmt/test_items/t56.jpeg,o,,,0.8078,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,343.0557,345.0571,o,1,345.0572,345.0576,,0,,,345.0576,345.0583,,345.0583,345.0585,,0,56,56,56,1,cvmt/test_items/t57.jpeg,o,,,0.9651,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,345.0587,347.0543,n,1,347.0543,347.0546,,0,,,347.0546,347.0554,,347.0554,347.0554,,0,57,57,57,1,cvmt/test_items/t58.jpeg,n,,,0.426,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,347.0558,349.0553,o,0,349.0555,349.0558,,0,,,349.0558,349.0563,,349.0563,349.0565,,0,58,58,58,1,cvmt/test_items/t59.jpeg,n,,,0.5148,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,349.0569,351.0534,n,0,351.0535,351.0538,,0,,,351.0538,351.0545,,351.0545,351.0546,,0,59,59,59,1,cvmt/test_items/t60.jpeg,o,,,0.2942,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,351.0549,353.0554,o,1,353.0554,353.0558,,0,,,353.0559,353.0564,,353.0565,353.0566,,0,60,60,60,1,cvmt/test_items/t61.jpeg,o,,,0.6006,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,353.057,355.0556,o,1,355.0557,355.056,,0,,,355.056,355.0567,,355.0567,355.0568,,0,61,61,61,1,cvmt/test_items/t62.jpeg,o,,,0.513,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,355.0571,357.0539,o,1,357.054,357.0542,,0,,,357.0543,357.0549,,357.055,357.0551,,0,62,62,62,1,cvmt/test_items/t63.jpeg,o,,,0.6638,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,357.0554,359.0537,n,0,359.0537,359.054,,0,,,359.054,359.0548,,359.0548,359.0549,,0,63,63,63,1,cvmt/test_items/t64.jpeg,o,,,0.5681,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,359.0552,361.0575,o,1,361.0575,361.0579,,0,,,361.0579,361.0588,,361.0588,361.0589,,0,64,64,64,1,cvmt/test_items/t65.jpeg,o,,,0.6497,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,361.0592,363.0539,o,1,363.054,363.0543,,0,,,363.0543,363.0549,,363.0549,363.055,,0,65,65,65,1,cvmt/test_items/t66.jpeg,o,,,0.4145,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,363.0553,365.0563,n,1,365.0564,365.0566,,0,,,365.0566,365.0572,,365.0572,365.0576,,0,66,66,66,1,cvmt/test_items/t67.jpeg,n,,,0.7992,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,365.058,367.057,n,0,367.057,367.0573,,0,,,367.0573,367.0582,,367.0582,367.0584,,0,67,67,67,1,cvmt/test_items/t68.jpeg,o,,,0.8266,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,367.0587,369.0556,n,0,369.0556,369.056,,0,,,369.0561,369.0568,,369.0568,369.0569,,0,68,68,68,1,cvmt/test_items/t69.jpeg,o,,,0.4162,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,369.0573,371.0558,n,0,371.0559,371.0562,,0,,,371.0562,371.0568,,371.0569,371.057,,0,69,69,69,1,cvmt/test_items/t70.jpeg,o,,,0.5984,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,371.0573,373.0549,n,1,373.0551,373.0553,,0,,,373.0554,373.056,,373.0561,373.0562,,0,70,70,70,1,cvmt/test_items/t71.jpeg,n,,,0.4279,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,373.0565,375.0575,o,1,375.0575,375.0579,,0,,,375.0579,375.0586,,375.0587,375.0587,,0,71,71,71,1,cvmt/test_items/t72.jpeg,o,,,0.4451,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,375.059,377.0552,o,1,377.0552,377.0556,,0,,,377.0556,377.0563,,377.0563,377.0563,,0,72,72,72,1,cvmt/test_items/t73.jpeg,o,,,0.566,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,377.0567,379.0544,o,1,379.0545,379.0548,,0,,,379.055,379.0555,,379.0556,379.0557,,0,73,73,73,1,cvmt/test_items/t74.jpeg,o,,,1.5285,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,379.0559,381.0553,o,1,381.0554,381.0557,,0,,,381.0557,381.0565,,381.0565,381.0566,,0,74,74,74,1,cvmt/test_items/t75.jpeg,o,,,0.4505,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,381.0569,383.0546,o,1,383.0547,383.055,,0,,,383.055,383.0555,,383.0556,383.0557,,0,75,75,75,1,cvmt/test_items/t76.jpeg,o,,,0.4295,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,383.0561,385.0547,o,1,385.0548,385.055,,0,,,385.055,385.0557,,385.0557,385.0558,,0,76,76,76,1,cvmt/test_items/t77.jpeg,o,,,0.5561,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,385.0561,387.0565,o,1,387.0565,387.0569,,0,,,387.0569,387.0574,,387.0575,387.0577,,0,77,77,77,1,cvmt/test_items/t78.jpeg,o,,,0.797,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,387.058,389.0544,o,1,389.0544,389.0547,,0,,,389.0548,389.0555,,389.0555,389.0557,,0,78,78,78,1,cvmt/test_items/t79.jpeg,o,,,1.1425,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,389.056,391.0579,n,1,391.058,391.0582,,0,,,391.0583,391.0589,,391.0589,391.059,,0,79,79,79,1,cvmt/test_items/t80.jpeg,n,,,1.1012,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,391.0595,393.0577,,0,393.0578,395.3741,n,0,2.3044,,395.3742,395.3878,,395.3878,395.3879,,0,80,80,80,1,cvmt/test_items/t81.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,395.3881,397.3911,n,0,397.3911,397.3937,,0,,,397.3937,397.3941,,397.3941,397.3942,,0,81,81,81,1,cvmt/test_items/t82.jpeg,o,,,0.8662,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,397.3944,399.3886,n,0,399.3887,399.3889,,0,,,399.389,399.3896,,399.3896,399.3897,,0,82,82,82,1,cvmt/test_items/t83.jpeg,o,,,0.6107,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,399.39,401.3887,n,0,401.3888,401.389,,0,,,401.389,401.3898,,401.3898,401.3898,,0,83,83,83,1,cvmt/test_items/t84.jpeg,o,,,0.2791,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,401.39,403.3887,n,0,403.3888,403.3891,,0,,,403.3892,403.3898,,403.3898,403.39,,0,84,84,84,1,cvmt/test_items/t85.jpeg,o,,,0.5299,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,403.3902,405.3905,n,0,405.3905,405.3908,,0,,,405.3908,405.3914,,405.3915,405.3916,,0,85,85,85,1,cvmt/test_items/t86.jpeg,o,,,0.6376,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,405.3919,407.3908,n,0,407.3909,407.3912,,0,,,407.3913,407.3919,,407.3919,407.3921,,0,86,86,86,1,cvmt/test_items/t87.jpeg,o,,,1.1292,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,407.3925,409.3889,n,1,409.389,409.3893,,0,,,409.3893,409.3901,,409.3901,409.3902,,0,87,87,87,1,cvmt/test_items/t88.jpeg,n,,,0.9017,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,409.3905,411.3906,n,1,411.3907,411.391,,0,,,411.391,411.3916,,411.3917,411.3918,,0,88,88,88,1,cvmt/test_items/t89.jpeg,n,,,0.7126,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,411.3922,413.3915,o,1,413.3916,413.3919,,0,,,413.3919,413.3926,,413.3926,413.3926,,0,89,89,89,1,cvmt/test_items/t90.jpeg,o,,,0.8962,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,413.3929,415.3901,n,0,415.3901,415.3903,,0,,,415.3903,415.3909,,415.3909,415.391,,0,90,90,90,1,cvmt/test_items/t91.jpeg,o,,,1.148,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,415.3913,417.3903,n,0,417.3903,417.3906,,0,,,417.3907,417.3913,,417.3914,417.3915,,0,91,91,91,1,cvmt/test_items/t92.jpeg,o,,,0.6445,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,417.3918,419.3927,n,0,419.3928,419.3931,,0,,,419.3932,419.3941,,419.3941,419.3942,,0,92,92,92,1,cvmt/test_items/t93.jpeg,o,,,0.752,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,419.3946,421.3922,n,0,421.3924,421.3926,,0,,,421.3927,421.3934,,421.3934,421.3935,,0,93,93,93,1,cvmt/test_items/t94.jpeg,o,,,1.0685,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,421.3939,423.3898,n,0,423.3899,423.3902,,0,,,423.3902,423.3907,,423.3907,423.3909,,0,94,94,94,1,cvmt/test_items/t95.jpeg,o,,,0.7954,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,423.3913,425.3893,n,0,425.3895,425.3898,,0,,,425.3898,425.3905,,425.3906,425.3906,,0,95,95,95,1,cvmt/test_items/t96.jpeg,o,,,0.3654,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,425.3909,427.3918,n,0,427.3919,427.3921,,0,,,427.3921,427.3928,,427.3929,427.393,,0,96,96,96,1,cvmt/test_items/t97.jpeg,o,,,0.3596,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,427.3934,429.3916,o,0,429.3917,429.3919,,0,,,429.3919,429.3928,,429.3928,429.3929,,0,97,97,97,1,cvmt/test_items/t98.jpeg,n,,,0.3291,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,429.3934,431.3898,n,0,431.3899,431.3902,,0,,,431.3902,431.3908,,431.3908,431.3909,,0,98,98,98,1,cvmt/test_items/t99.jpeg,o,,,0.5107,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,431.3912,433.3914,n,0,433.3915,433.3918,,0,,,433.3918,433.3924,,433.3924,433.3925,,0,99,99,99,1,cvmt/test_items/t100.jpeg,o,,,0.7135,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,433.3928,435.3928,n,0,435.3929,435.3931,,0,,,435.3932,435.3938,,435.3939,435.394,,0,100,100,100,1,cvmt/test_items/t101.jpeg,o,,,0.8111,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,435.3943,437.3908,o,1,437.3909,437.3912,,0,,,437.3912,437.3919,,437.3919,437.392,,0,101,101,101,1,cvmt/test_items/t102.jpeg,o,,,0.7454,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,437.3923,439.392,n,0,439.3921,439.3923,,0,,,439.3923,439.3929,,439.393,439.393,,0,102,102,102,1,cvmt/test_items/t103.jpeg,o,,,1.3642,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,439.3935,441.3922,n,0,441.3923,441.3926,,0,,,441.3926,441.3931,,441.3931,441.3933,,0,103,103,103,1,cvmt/test_items/t104.jpeg,o,,,0.9475,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,441.3937,443.3927,n,1,443.3928,443.3931,,0,,,443.3931,443.3937,,443.3938,443.394,,0,104,104,104,1,cvmt/test_items/t105.jpeg,n,,,0.6286,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,443.3944,445.3918,n,0,445.392,445.3922,,0,,,445.3922,445.3929,,445.3929,445.393,,0,105,105,105,1,cvmt/test_items/t106.jpeg,o,,,0.7665,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,445.3933,447.3923,n,0,447.3923,447.3926,,0,,,447.3927,447.3933,,447.3934,447.3935,,0,106,106,106,1,cvmt/test_items/t107.jpeg,o,,,0.2616,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,447.394,449.3898,n,0,449.39,449.3903,,0,,,449.3903,449.391,,449.391,449.3911,,0,107,107,107,1,cvmt/test_items/t108.jpeg,o,,,0.743,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,449.3914,451.3915,o,1,451.3915,451.3919,,0,,,451.3919,451.3926,,451.3926,451.3928,,0,108,108,108,1,cvmt/test_items/t109.jpeg,o,,,0.7829,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,451.393,453.3919,n,0,453.392,453.3922,,0,,,453.3924,453.393,,453.393,453.3931,,0,109,109,109,1,cvmt/test_items/t110.jpeg,o,,,0.6323,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,453.3934,455.3929,n,0,455.393,455.3935,,0,,,455.3936,455.3941,,455.3941,455.3944,,0,110,110,110,1,cvmt/test_items/t111.jpeg,o,,,0.4527,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,455.3946,457.3933,n,0,457.3935,457.3937,,0,,,457.3937,457.3944,,457.3945,457.3946,,0,111,111,111,1,cvmt/test_items/t112.jpeg,o,,,0.7182,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,457.395,459.3921,n,1,459.3922,459.3925,,0,,,459.3925,459.3932,,459.3932,459.3933,,0,112,112,112,1,cvmt/test_items/t113.jpeg,n,,,0.8038,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,459.3937,461.3923,n,0,461.3924,461.3926,,0,,,461.3926,461.3933,,461.3933,461.3934,,0,113,113,113,1,cvmt/test_items/t114.jpeg,o,,,0.7963,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,461.3938,463.3903,o,1,463.3904,463.3906,,0,,,463.3907,463.3913,,463.3913,463.3914,,0,114,114,114,1,cvmt/test_items/t115.jpeg,o,,,1.0281,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,463.3918,465.3935,n,0,465.3935,465.3937,,0,,,465.3938,465.3945,,465.3945,465.3946,,0,115,115,115,1,cvmt/test_items/t116.jpeg,o,,,0.5291,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,465.3949,467.3908,n,0,467.3908,467.3912,,0,,,467.3912,467.3919,,467.3919,467.3921,,0,116,116,116,1,cvmt/test_items/t117.jpeg,o,,,0.6408,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,467.3923,469.3907,n,0,469.3908,469.3911,,0,,,469.3911,469.3917,,469.3918,469.3918,,0,117,117,117,1,cvmt/test_items/t118.jpeg,o,,,0.5125,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,469.3922,471.3945,n,0,471.3946,471.3948,,0,,,471.3948,471.3956,,471.3956,471.3957,,0,118,118,118,1,cvmt/test_items/t119.jpeg,o,,,0.5796,,,,,,,,,,,,,,,,,,,,,,,,,
,,115478,088,1,2024-03-13_15h04.01.259,Memory and Syntax,2023.2.3,MacIntel,60.0024001,,,,,471.3961,473.3923,n,0,473.3924,473.3927,,0,,,473.3928,473.3935,,473.3935,473.3936,,0,119,119,119,1,cvmt/test_items/t120.jpeg,o,,,0.9489,,,,,,,,,,,,,,,,,,,,,,,,,
